Emotions;Percent
angry;29.41
disgust;0.85
scared;20.64
happy;0.29
sad;21.72
surprised;0.53
neutral;26.56
angry;25.49
disgust;0.93
scared;26.17
happy;0.21
sad;26.21
surprised;0.75
neutral;20.24
angry;29.94
disgust;1.54
scared;23.54
happy;0.24
sad;24.71
surprised;0.44
neutral;19.59
angry;29.57
disgust;1.22
scared;26.18
happy;0.15
sad;24.40
surprised;0.34
neutral;18.13
angry;36.16
disgust;0.97
scared;23.74
happy;0.18
sad;24.58
surprised;0.15
neutral;14.22
angry;28.97
disgust;0.26
scared;23.73
happy;0.19
sad;26.31
surprised;0.31
neutral;20.23
angry;28.09
disgust;0.34
scared;28.52
happy;0.14
sad;28.91
surprised;0.46
neutral;13.54
angry;29.45
disgust;0.60
scared;26.03
happy;0.12
sad;27.64
surprised;0.49
neutral;15.67
angry;23.15
disgust;0.55
scared;37.51
happy;0.10
sad;19.15
surprised;0.48
neutral;19.06
angry;25.84
disgust;0.43
scared;21.40
happy;0.13
sad;28.25
surprised;0.34
neutral;23.60
angry;27.79
disgust;0.54
scared;35.63
happy;0.23
sad;18.34
surprised;0.33
neutral;17.16
angry;20.13
disgust;0.28
scared;22.37
happy;0.17
sad;28.68
surprised;0.38
neutral;27.98
angry;20.03
disgust;0.16
scared;20.97
happy;0.17
sad;25.81
surprised;0.40
neutral;32.45
angry;21.30
disgust;0.29
scared;25.07
happy;0.16
sad;19.78
surprised;0.79
neutral;32.62
angry;26.09
disgust;0.26
scared;32.74
happy;0.13
sad;22.89
surprised;0.56
neutral;17.33
angry;26.27
disgust;0.65
scared;21.97
happy;0.16
sad;30.84
surprised;0.24
neutral;19.86
angry;37.92
disgust;0.31
scared;12.77
happy;0.24
sad;17.78
surprised;0.06
neutral;30.93
angry;30.84
disgust;0.51
scared;26.26
happy;0.10
sad;25.61
surprised;0.60
neutral;16.08
angry;35.12
disgust;0.68
scared;18.02
happy;0.10
sad;28.27
surprised;0.23
neutral;17.58
angry;33.28
disgust;0.52
scared;21.87
happy;0.27
sad;20.90
surprised;0.49
neutral;22.68
angry;30.32
disgust;0.85
scared;16.89
happy;0.13
sad;29.49
surprised;0.56
neutral;21.76
angry;29.48
disgust;0.26
scared;23.14
happy;0.08
sad;20.18
surprised;0.42
neutral;26.43
angry;29.53
disgust;0.38
scared;23.49
happy;0.14
sad;30.34
surprised;0.49
neutral;15.63
angry;32.08
disgust;0.74
scared;22.18
happy;0.21
sad;17.78
surprised;0.17
neutral;26.84
angry;43.68
disgust;0.35
scared;14.46
happy;0.41
sad;14.69
surprised;0.12
neutral;26.28
angry;40.05
disgust;1.27
scared;28.35
happy;0.13
sad;19.70
surprised;0.29
neutral;10.21
angry;32.96
disgust;0.38
scared;21.25
happy;0.11
sad;29.28
surprised;0.13
neutral;15.89
angry;20.76
disgust;0.39
scared;28.42
happy;0.26
sad;33.08
surprised;0.57
neutral;16.53
angry;22.30
disgust;0.47
scared;34.32
happy;0.11
