angry;disgust;scared;happy;sad;surprised;neutral
9.63;7.51;22.16;9.89;18.48;5.03;27.3
8.19;4.1;22.6;16.04;10.05;7.71;31.31
8.19;4.1;22.6;16.04;10.05;7.71;31.31
9.43;4.36;22.47;18.76;11.39;8.24;25.35
10.41;2.01;16.55;27.37;8.37;5.58;29.72
10.41;2.01;16.55;27.37;8.37;5.58;29.72
7.27;0.16;15.4;18.43;19.45;3.26;36.04
12.72;7.05;21.11;14.04;16.86;4.58;23.64
12.68;7.04;20.93;14.28;16.87;4.53;23.67
6.4;0.35;15.43;22.23;16.83;4.27;34.48
6.4;0.35;15.43;22.23;16.83;4.27;34.48
7.44;0.34;15.85;19.1;17.48;4.35;35.45
13.32;6.67;21.48;16.24;14.69;5.59;22.0
12.33;6.23;22.97;14.23;13.14;6.0;25.09
12.33;6.23;22.97;14.23;13.14;6.0;25.09
11.51;4.4;21.95;15.06;12.63;7.1;27.35
13.33;4.9;21.38;16.76;13.04;5.97;24.62
13.33;4.9;21.38;16.76;13.04;5.97;24.62
12.73;7.07;24.57;13.56;16.12;3.68;22.27
12.93;5.58;22.59;17.87;13.75;3.68;23.61
12.93;5.58;22.59;17.87;13.75;3.68;23.61
13.44;5.57;22.12;18.21;13.58;3.71;23.38
11.68;3.54;23.8;17.19;10.69;7.18;25.93
10.66;5.09;20.97;18.45;10.78;7.29;26.76
8.33;0.16;8.92;24.47;18.77;2.84;36.52
8.33;0.16;8.92;24.47;18.77;2.84;36.52
10.34;2.98;23.68;23.41;8.77;9.65;21.16
10.34;2.98;23.68;23.41;8.77;9.65;21.16
6.53;0.06;4.74;66.42;5.16;6.22;10.87
13.93;6.92;25.58;20.13;10.59;3.29;19.56
11.62;3.16;23.72;18.82;15.11;4.91;22.65
9.86;6.84;20.57;24.4;11.37;4.17;22.81
10.97;6.85;23.09;9.76;20.33;2.98;26.02
12.49;7.71;25.22;10.48;16.97;4.13;23.01
11.1;10.62;23.36;8.66;13.65;2.89;29.71
9.7;13.72;21.32;9.03;14.17;4.38;27.69
9.7;13.72;21.32;9.03;14.17;4.38;27.69
10.65;10.04;23.71;8.34;14.18;3.16;29.93
7.63;0.27;13.69;28.78;14.29;5.82;29.52
7.63;0.27;13.69;28.78;14.29;5.82;29.52
8.37;8.4;19.99;11.51;10.36;3.82;37.55
9.43;7.14;25.72;8.72;14.62;3.99;30.38
9.43;7.14;25.73;8.72;14.61;3.98;30.38
10.22;8.85;23.26;10.59;16.27;4.86;25.94
10.25;8.84;23.21;10.56;16.3;4.86;25.97
10.38;9.13;22.16;11.19;12.29;5.01;29.85
10.38;9.13;22.16;11.19;12.29;5.01;29.85
8.83;8.62;24.43;11.34;10.13;5.31;31.34
9.1;9.19;24.56;9.49;11.55;4.73;31.39
9.1;9.19;24.56;9.49;11.55;4.73;31.39
10.37;9.2;23.09;10.87;11.16;5.79;29.52
8.57;8.16;21.76;6.05;18.62;5.54;31.29
8.68;0.15;16.18;15.99;28.8;7.69;22.51
13.07;5.42;24.45;8.73;21.3;4.45;22.57
10.37;7.2;22.37;11.36;15.23;4.93;28.53
11.69;7.46;22.37;10.52;17.03;5.09;25.85
11.72;7.23;22.58;10.95;16.85;5.27;25.4
4.26;0.04;3.47;84.1;2.29;2.39;3.46
4.26;0.04;3.47;84.1;2.29;2.39;3.46
10.2;3.74;18.21;18.21;11.63;11.01;27.01
10.22;3.66;18.38;18.11;11.76;10.86;27.0
10.23;5.99;23.5;13.48;15.44;7.85;23.52
10.85;4.94;20.97;14.35;14.02;9.17;25.69
10.85;4.94;20.97;14.35;14.02;9.17;25.69
11.45;6.57;28.54;12.89;11.63;8.25;20.67
11.44;6.58;28.53;12.89;11.64;8.21;20.71
2.74;0.05;1.01;92.12;1.01;1.79;1.27
10.06;5.15;19.88;14.27;13.66;9.88;27.1
10.04;5.13;19.9;14.25;13.71;9.87;27.1
6.91;0.24;17.54;22.17;20.06;4.72;28.35
6.91;0.24;17.54;22.17;20.06;4.72;28.35
14.6;0.25;22.56;19.18;19.25;7.62;16.53
14.6;0.25;22.56;19.18;19.25;7.62;16.53
9.64;0.27;19.17;16.01;24.65;5.44;24.83
8.87;0.28;16.77;16.82;23.08;5.5;28.68
8.48;0.23;17.55;18.93;23.03;5.23;26.56
9.44;0.21;19.0;18.58;23.81;6.7;22.25
8.58;0.18;19.58;20.41;23.41;3.79;24.04
8.58;0.18;19.58;20.41;23.41;3.79;24.04
9.12;0.21;19.51;19.92;21.47;4.64;25.12
10.23;7.65;23.75;8.68;13.53;4.46;31.7
11.54;5.75;20.18;17.73;17.39;4.31;23.1
12.46;5.86;24.7;9.64;18.59;4.28;24.48
10.48;5.46;26.01;14.53;12.6;7.01;23.91
10.48;5.46;26.01;14.53;12.6;7.01;23.91
9.34;4.1;25.14;14.22;16.75;5.74;24.7
9.65;4.38;21.75;15.54;11.97;7.92;28.78
13.1;6.04;23.61;6.91;21.49;4.63;24.23
13.1;6.04;23.61;6.91;21.49;4.63;24.23
10.38;5.29;27.54;7.83;21.19;6.27;21.5
