Emotions;Percent
surprised;1.92
neutral;29.56
angry;2.95
disgust;0.62
scared;4.19
happy;73.01
sad;8.99
surprised;1.84
neutral;8.41
angry;8.82
disgust;0.15
scared;23.06
happy;7.31
sad;24.21
surprised;2.42
neutral;34.02
angry;3.74
disgust;0.02
scared;10.47
happy;21.88
sad;21.97
surprised;1.43
neutral;40.50
angry;4.11
disgust;0.02
scared;9.43
happy;18.31
sad;24.40
surprised;0.97
neutral;42.76
angry;2.48
disgust;5.06
scared;9.60
happy;41.59
sad;17.97
surprised;2.25
neutral;21.06
angry;3.17
disgust;14.57
scared;10.47
happy;34.94
sad;14.27
surprised;2.66
neutral;19.92
angry;5.30
disgust;16.08
scared;8.99
happy;30.55
sad;15.11
surprised;2.82
neutral;21.16
angry;4.98
disgust;0.04
scared;14.07
happy;24.16
sad;20.66
surprised;1.10
neutral;34.97
angry;4.05
disgust;0.02
scared;13.30
happy;27.95
sad;30.38
surprised;0.79
neutral;23.50
angry;2.39
disgust;0.01
scared;13.33
happy;8.35
sad;6.50
surprised;21.69
neutral;47.74
angry;8.15
disgust;3.07
scared;5.18
happy;55.49
sad;9.97
surprised;1.69
neutral;16.45
angry;4.78
disgust;0.01
scared;12.78
happy;5.81
sad;5.94
surprised;24.56
neutral;46.13
angry;9.08
disgust;1.35
scared;7.37
happy;47.73
sad;16.77
surprised;4.70
neutral;13.00
angry;2.54
disgust;0.01
scared;15.58
happy;7.01
sad;5.38
surprised;22.44
neutral;47.03
angry;2.83
disgust;25.85
scared;4.25
happy;47.33
sad;7.66
surprised;1.31
neutral;10.76
angry;5.64
disgust;0.03
scared;14.54
happy;14.75
sad;28.56
surprised;1.49
neutral;34.99
angry;2.53
disgust;3.98
scared;2.83
happy;66.83
sad;7.77
surprised;1.87
neutral;14.20
angry;4.11
disgust;1.42
scared;3.92
happy;69.36
sad;10.94
surprised;2.44
neutral;7.81
angry;5.11
disgust;0.07
scared;9.42
happy;17.62
sad;26.44
surprised;0.72
neutral;40.61
angry;2.38
disgust;14.75
scared;4.14
happy;28.81
sad;15.83
surprised;2.87
neutral;31.23
angry;4.00
disgust;0.02
scared;13.53
happy;28.82
sad;19.20
surprised;0.64
neutral;33.79
angry;3.38
disgust;0.01
scared;14.06
happy;27.04
sad;20.04
surprised;1.71
neutral;33.76
angry;5.37
disgust;0.02
scared;12.76
happy;28.08
sad;28.12
surprised;1.77
neutral;23.88
angry;15.65
disgust;1.07
scared;9.48
happy;61.04
sad;6.96
surprised;1.40
neutral;4.40
angry;2.77
disgust;0.02
scared;15.55
happy;6.97
sad;5.55
surprised;22.80
neutral;46.35
angry;4.57
disgust;0.01
scared;15.30
happy;23.80
sad;29.59
surprised;1.81
neutral;24.92
angry;4.87
disgust;0.02
scared;12.93
happy;17.95
sad;28.17
surprised;1.33
neutral;34.73
angry;3.29
disgust;0.04
scared;11.13
happy;14.03
sad;37.37
surprised;1.31
neutral;32.83
angry;8.90
disgust;0.76
scared;5.94
happy;67.38
sad;6.31
surprised;2.38
neutral;8.33
angry;5.87
disgust;0.01
scared;23.68
happy;6.95
sad;6.73
surprised;13.82
neutral;42.94
angry;3.28
disgust;0.02
scared;12.24
happy;27.80
sad;16.85
surprised;1.05
neutral;38.78
angry;3.45
disgust;0.43
scared;2.63
happy;76.26
sad;8.34
surprised;0.84
neutral;8.06
angry;4.89
disgust;4.55
scared;4.40
happy;64.03
sad;8.85
surprised;1.46
neutral;11.82
angry;6.09
disgust;0.15
scared;9.19
happy;8.41
sad;24.20
surprised;1.02
neutral;50.94
angry;3.90
disgust;1.96
scared;3.04
happy;74.81
sad;6.78
surprised;1.07
neutral;8.44
angry;2.60
disgust;1.04
scared;1.90
happy;84.73
sad;4.38
surprised;0.56
neutral;4.79
angry;2.09
disgust;1.83
scared;1.90
happy;86.17
sad;2.94
surprised;0.66
neutral;4.42
angry;4.17
disgust;0.00
scared;13.11
happy;3.64
sad;3.47
surprised;17.70
neutral;57.91
angry;3.69
disgust;0.00
scared;14.33
happy;3.64
sad;3.26
surprised;18.12
neutral;56.97
angry;4.99
disgust;0.05
scared;9.22
happy;10.58
sad;27.04
surprised;0.78
neutral;47.35
angry;5.41
disgust;0.18
scared;24.09
happy;6.42
sad;13.61
surprised;10.90
neutral;39.40
angry;6.28
disgust;0.09
scared;22.87
happy;6.21
sad;11.65
surprised;12.38
neutral;40.51
angry;5.74
disgust;0.13
scared;22.26
happy;6.60
sad;12.80
surprised;10.21
neutral;42.26
angry;4.87
disgust;1.95
scared;4.67
happy;68.44
sad;4.84
surprised;2.39
neutral;12.83
angry;8.69
disgust;6.01
scared;8.07
happy;47.95
sad;8.12
surprised;5.69
neutral;15.47
angry;5.17
disgust;8.66
scared;4.72
happy;62.43
sad;6.26
surprised;2.41
neutral;10.37
angry;7.55
disgust;3.28
scared;6.89
happy;54.11
sad;14.16
surprised;1.95
neutral;12.05
angry;2.63
disgust;0.00
scared;9.46
happy;23.27
sad;22.38
surprised;0.83
neutral;41.41
angry;11.42
disgust;2.10
scared;3.00
happy;71.92
sad;5.76
surprised;0.57
neutral;5.23
angry;8.57
disgust;3.94
scared;5.26
happy;67.40
sad;6.10
surprised;0.76
neutral;7.98
angry;6.66
disgust;0.13
scared;19.09
happy;7.44
sad;8.05
surprised;8.04
neutral;50.58
angry;8.70
disgust;0.46
scared;5.83
happy;59.58
sad;17.70
surprised;0.27
neutral;7.47
angry;7.06
disgust;0.34
scared;14.28
happy;11.52
sad;31.56
surprised;0.39
neutral;34.85
angry;7.37
disgust;1.37
scared;5.43
happy;56.67
sad;5.54
surprised;3.78
neutral;19.84
angry;6.16
disgust;1.03
scared;6.97
happy;43.37
sad;6.29
surprised;3.42
neutral;32.76
angry;2.91
disgust;0.09
scared;7.13
happy;35.21
sad;10.90
surprised;0.39
neutral;43.37
angry;26.45
disgust;0.74
scared;12.92
happy;31.87
sad;20.16
surprised;1.46
neutral;6.39
angry;2.70
disgust;0.03
scared;11.61
happy;35.81
sad;20.30
surprised;0.34
neutral;29.20
angry;7.36
disgust;0.11
scared;10.49
happy;22.24
sad;28.61
surprised;0.79
neutral;30.40
angry;3.24
disgust;0.01
scared;16.20
happy;4.22
sad;5.14
surprised;22.96
neutral;48.24
angry;5.33
disgust;0.09
scared;9.80
happy;20.77
sad;25.53
surprised;0.45
neutral;38.02
angry;6.43
disgust;0.07
scared;11.23
happy;18.70
sad;26.53
surprised;1.01
neutral;36.03
angry;3.60
disgust;0.08
scared;7.79
happy;35.53
sad;18.05
surprised;0.43
neutral;34.51
angry;4.94
disgust;0.00
scared;18.40
happy;4.54
sad;4.76
surprised;13.80
neutral;53.57
angry;3.14
disgust;0.02
scared;7.99
happy;18.90
sad;21.67
surprised;0.50
neutral;47.78
angry;4.18
disgust;0.01
scared;13.63
happy;7.29
sad;6.20
surprised;26.07
neutral;42.61
angry;5.26
disgust;0.01
scared;15.22
happy;6.20
sad;5.71
surprised;20.71
neutral;46.90
angry;5.11
disgust;0.01
scared;15.26
happy;6.09
sad;5.79
surprised;19.86
neutral;47.89
angry;5.11
disgust;0.01
scared;15.26
happy;6.09
sad;5.79
surprised;19.86
neutral;47.89
angry;6.01
disgust;0.01
scared;16.56
happy;4.79
sad;3.76
surprised;14.76
neutral;54.11
angry;4.75
disgust;0.01
scared;15.56
happy;4.85
sad;3.78
surprised;13.94
neutral;57.12
angry;4.77
disgust;0.01
scared;14.98
happy;4.75
sad;3.71
surprised;14.51
neutral;57.27
angry;4.42
disgust;0.01
scared;18.18
happy;4.31
sad;3.52
surprised;14.58
neutral;54.98
angry;5.33
disgust;0.01
scared;17.33
happy;5.19
sad;4.18
surprised;14.40
neutral;53.56
angry;6.00
disgust;0.77
scared;23.44
happy;40.81
sad;10.18
surprised;2.25
neutral;16.55
angry;12.85
disgust;0.09
scared;21.89
happy;17.70
sad;9.61
surprised;9.25
neutral;28.62
angry;11.43
disgust;0.26
scared;7.96
happy;32.26
sad;3.87
surprised;14.28
neutral;29.94
angry;8.11
disgust;0.04
scared;13.11
happy;10.94
sad;2.62
surprised;28.09
neutral;37.09
angry;11.93
disgust;0.07
scared;21.67
happy;13.31
sad;7.24
surprised;7.72
neutral;38.07
angry;8.50
disgust;0.06
scared;14.46
happy;17.37
sad;5.54
surprised;12.52
neutral;41.57
angry;7.73
disgust;1.26
scared;28.16
happy;14.02
sad;13.71
surprised;6.91
neutral;28.20
angry;4.78
disgust;0.04
scared;12.74
happy;8.79
sad;4.57
surprised;31.77
neutral;37.32
angry;1.89
disgust;0.18
scared;7.36
happy;9.59
sad;10.19
surprised;8.31
neutral;62.49
angry;5.96
disgust;0.07
scared;25.40
happy;6.85
sad;4.83
surprised;7.88
neutral;49.01
angry;1.92
disgust;0.02
scared;6.70
happy;16.47
sad;24.97
surprised;5.64
neutral;44.27
angry;4.18
disgust;0.04
scared;23.58
happy;6.18
sad;4.76
surprised;8.69
neutral;52.58
angry;3.79
disgust;0.04
scared;25.19
happy;7.42
sad;4.16
surprised;9.29
neutral;50.10
angry;1.85
disgust;0.04
scared;5.82
happy;24.37
sad;14.58
surprised;6.26
neutral;47.08
angry;1.99
disgust;0.01
scared;4.59
happy;12.54
sad;23.60
surprised;2.98
neutral;54.29
angry;1.78
disgust;0.02
scared;4.38
happy;19.79
sad;26.94
surprised;2.36
neutral;44.73
angry;1.77
disgust;0.01
scared;4.00
happy;20.17
sad;30.04
surprised;2.27
neutral;41.74
angry;2.95
disgust;0.04
scared;5.74
happy;26.36
sad;27.39
surprised;1.78
neutral;35.75
angry;1.52
disgust;0.01
scared;4.27
happy;27.77
sad;16.44
surprised;1.22
neutral;48.77
angry;3.33
disgust;0.03
scared;5.50
happy;8.38
sad;29.71
surprised;2.04
neutral;51.01
angry;2.79
disgust;0.06
scared;3.87
happy;21.38
sad;23.59
surprised;0.90
neutral;47.41
angry;3.18
disgust;0.05
scared;5.56
happy;11.05
sad;16.48
surprised;3.55
neutral;60.14
angry;2.33
disgust;0.12
scared;6.65
happy;9.81
sad;26.67
surprised;3.18
neutral;51.24
angry;2.56
disgust;0.00
scared;12.05
happy;8.00
sad;2.81
surprised;12.62
neutral;61.95
angry;5.02
disgust;0.01
scared;13.39
happy;8.49
sad;5.05
surprised;12.77
neutral;55.27
angry;4.46
disgust;0.00
scared;11.18
happy;6.73
sad;5.72
surprised;15.99
neutral;55.91
angry;1.78
disgust;0.02
scared;3.44
happy;13.36
sad;23.98
surprised;1.86
neutral;55.55
angry;4.02
disgust;0.01
scared;13.84
happy;11.23
sad;6.66
surprised;12.13
neutral;52.11
angry;7.91
disgust;0.83
scared;38.00
happy;0.95
sad;36.27
surprised;2.67
neutral;13.36
angry;4.87
disgust;0.04
scared;20.34
happy;8.68
sad;10.55
surprised;3.64
neutral;51.87
angry;2.97
disgust;0.02
scared;5.05
happy;10.69
sad;23.10
surprised;3.53
neutral;54.65
angry;3.42
disgust;0.02
scared;4.71
happy;15.10
sad;21.23
surprised;2.71
neutral;52.80
angry;2.35
disgust;0.02
scared;3.92
happy;12.28
sad;20.25
surprised;2.79
neutral;58.39
angry;1.66
disgust;0.01
scared;4.03
happy;10.47
sad;26.68
surprised;1.67
neutral;55.49
angry;5.42
disgust;0.04
scared;4.61
happy;10.83
sad;24.61
surprised;3.70
neutral;50.80
angry;3.85
disgust;0.56
scared;32.68
happy;9.77
sad;10.21
surprised;9.50
neutral;33.43
angry;2.90
disgust;1.12
scared;25.83
happy;14.61
sad;13.19
surprised;7.69
neutral;34.66
angry;3.10
disgust;1.13
scared;27.18
happy;13.12
sad;15.87
surprised;7.03
neutral;32.56
angry;4.16
disgust;0.90
scared;29.79
happy;13.42
sad;15.06
surprised;6.41
neutral;30.26
angry;4.75
disgust;0.07
scared;42.17
happy;7.20
sad;7.57
surprised;4.06
neutral;34.17
angry;3.36
disgust;0.02
scared;3.83
happy;6.33
sad;25.20
surprised;1.36
neutral;59.89
angry;3.59
disgust;0.00
scared;14.51
happy;6.74
sad;3.23
surprised;22.10
neutral;49.83
angry;3.66
disgust;0.00
scared;13.89
happy;10.46
sad;4.01
surprised;23.92
neutral;44.06
angry;3.64
disgust;0.00
scared;12.40
happy;6.90
sad;3.85
surprised;28.88
neutral;44.33
angry;3.42
disgust;0.00
scared;12.83
happy;6.33
sad;3.69
surprised;30.07
neutral;43.67
angry;3.10
disgust;0.00
scared;12.71
happy;5.26
sad;3.21
surprised;22.60
neutral;53.11
angry;2.49
disgust;0.03
scared;7.99
happy;31.13
sad;4.46
surprised;13.03
neutral;40.87
angry;3.67
disgust;0.02
scared;9.24
happy;5.14
sad;31.59
surprised;3.28
neutral;47.05
angry;2.75
disgust;0.01
scared;8.67
happy;4.82
sad;19.41
surprised;4.71
neutral;59.62
angry;2.97
disgust;0.01
scared;9.54
happy;5.62
sad;26.31
surprised;2.58
neutral;52.98
angry;1.79
disgust;0.02
scared;6.24
happy;8.18
sad;23.21
surprised;1.77
neutral;58.79
angry;3.24
disgust;0.02
scared;6.24
happy;4.03
sad;32.88
surprised;3.28
neutral;50.31
angry;1.81
disgust;0.05
scared;3.51
happy;9.65
sad;22.75
surprised;1.79
neutral;60.44
angry;3.91
disgust;0.07
scared;8.71
happy;13.42
sad;18.61
surprised;6.92
neutral;48.36
angry;2.93
disgust;0.09
scared;7.10
happy;17.06
sad;18.77
surprised;3.05
neutral;50.99
angry;1.86
disgust;0.02
scared;4.94
happy;13.45
sad;13.09
surprised;3.03
neutral;63.62
angry;4.25
disgust;0.12
scared;5.64
happy;14.44
sad;31.98
surprised;1.19
neutral;42.39
angry;3.61
disgust;0.03
scared;3.44
happy;33.62
sad;18.25
surprised;0.41
neutral;40.63
angry;3.41
disgust;0.06
scared;3.92
happy;36.16
sad;23.24
surprised;0.25
neutral;32.95
angry;2.66
disgust;0.22
scared;20.15
happy;13.15
sad;8.59
surprised;11.44
neutral;43.78
angry;4.29
disgust;0.07
scared;2.94
happy;38.74
sad;13.73
surprised;0.19
neutral;40.04
angry;4.02
disgust;0.03
scared;2.44
happy;45.14
sad;13.05
surprised;0.12
