Emotions;Percent
happy;6.49
sad;7.78
surprised;8.76
neutral;21.65
angry;5.72
disgust;0.40
scared;10.68
happy;20.83
sad;23.44
surprised;10.70
neutral;28.24
angry;3.30
disgust;0.09
scared;10.67
happy;23.54
sad;13.89
surprised;17.42
neutral;31.09
angry;4.34
disgust;0.09
scared;10.20
happy;26.92
sad;10.59
surprised;15.36
neutral;32.50
angry;3.55
disgust;0.15
scared;7.48
happy;45.76
sad;10.53
surprised;11.70
neutral;20.83
angry;6.63
disgust;0.02
scared;2.06
happy;75.72
sad;3.14
surprised;0.77
neutral;11.67
angry;6.62
disgust;0.01
scared;2.34
happy;77.66
sad;2.09
surprised;2.06
neutral;9.22
angry;3.77
disgust;0.01
scared;1.25
happy;86.82
sad;0.94
surprised;1.08
neutral;6.13
angry;5.42
disgust;0.02
scared;1.76
happy;82.22
sad;1.52
surprised;0.86
neutral;8.21
angry;6.22
disgust;0.04
scared;2.55
happy;77.45
sad;2.17
surprised;1.20
neutral;10.39
angry;10.50
disgust;0.04
scared;4.23
happy;67.65
sad;3.52
surprised;2.03
neutral;12.04
angry;8.94
disgust;0.04
scared;3.98
happy;61.48
sad;4.35
surprised;2.15
neutral;19.07
angry;14.17
disgust;1.07
scared;35.63
happy;10.30
sad;5.03
surprised;15.70
neutral;18.11
angry;5.95
disgust;0.03
scared;1.47
happy;82.67
sad;1.51
surprised;0.94
neutral;7.43
angry;6.39
disgust;0.02
scared;1.24
happy;81.62
sad;1.40
surprised;0.64
neutral;8.69
angry;5.61
disgust;0.03
scared;2.06
happy;74.00
sad;2.41
surprised;1.50
neutral;14.39
angry;6.41
disgust;0.03
scared;2.16
happy;69.35
sad;2.41
surprised;1.21
neutral;18.43
angry;7.39
disgust;0.03
scared;2.31
happy;70.92
sad;2.53
surprised;1.54
neutral;15.29
angry;4.31
disgust;0.04
scared;1.80
happy;74.22
sad;2.33
surprised;1.60
neutral;15.71
angry;5.18
disgust;0.05
scared;1.53
happy;78.71
sad;1.95
surprised;0.87
neutral;11.71
angry;14.80
disgust;1.18
scared;42.08
happy;5.66
sad;6.06
surprised;15.71
neutral;14.52
angry;10.09
disgust;0.92
scared;49.42
happy;8.37
sad;5.23
surprised;5.60
neutral;20.38
angry;5.94
disgust;0.03
scared;2.14
happy;77.57
sad;3.01
surprised;0.71
neutral;10.59
angry;10.49
disgust;0.12
scared;2.56
happy;63.01
sad;4.39
surprised;0.94
neutral;18.50
angry;6.83
disgust;0.50
scared;56.15
happy;6.61
sad;6.21
surprised;6.59
neutral;17.11
angry;8.41
disgust;0.04
scared;2.01
happy;65.43
sad;3.26
surprised;0.67
neutral;20.19
angry;8.26
disgust;0.02
