Emotions;Percent
disgust;0.00
scared;2.90
happy;0.43
sad;5.21
surprised;0.42
neutral;89.60
angry;1.21
disgust;0.00
scared;2.10
happy;2.13
sad;4.20
surprised;0.33
neutral;90.02
angry;27.01
disgust;9.47
scared;2.82
happy;17.85
sad;21.68
surprised;18.95
neutral;2.22
angry;5.58
disgust;0.27
scared;9.40
happy;2.79
sad;46.47
surprised;0.44
neutral;35.05
angry;6.21
disgust;0.00
scared;3.81
happy;0.16
sad;4.50
surprised;0.39
neutral;84.93
angry;1.81
disgust;0.00
scared;2.23
happy;0.12
sad;5.21
surprised;0.16
neutral;90.46
angry;1.59
disgust;0.00
scared;3.11
happy;0.47
sad;2.05
surprised;0.48
neutral;92.31
angry;0.85
disgust;0.00
scared;1.90
happy;1.27
sad;1.66
surprised;0.28
neutral;94.04
angry;0.57
disgust;0.00
scared;1.56
happy;1.98
sad;1.77
surprised;0.43
neutral;93.69
angry;0.41
disgust;0.00
scared;0.77
happy;1.27
sad;0.97
surprised;0.13
neutral;96.45
angry;0.78
disgust;0.00
scared;1.52
happy;1.19
sad;1.91
surprised;0.30
neutral;94.30
angry;1.26
disgust;0.00
scared;1.82
happy;2.00
sad;2.54
surprised;0.36
neutral;92.03
angry;0.97
disgust;0.00
scared;1.33
happy;1.39
sad;1.07
surprised;0.34
neutral;94.90
angry;1.64
disgust;0.00
scared;1.99
happy;1.08
sad;1.51
surprised;0.70
neutral;93.09
angry;0.64
disgust;0.00
scared;1.23
happy;1.61
sad;1.13
surprised;0.39
neutral;95.01
angry;0.75
disgust;0.00
scared;1.02
happy;1.29
sad;1.50
surprised;0.32
neutral;95.13
angry;0.47
disgust;0.00
scared;0.34
happy;1.19
sad;0.65
surprised;0.11
neutral;97.24
angry;1.02
disgust;0.00
scared;0.73
happy;1.08
sad;1.20
surprised;0.38
neutral;95.58
angry;0.32
disgust;0.00
scared;0.69
happy;1.66
sad;1.04
surprised;0.25
neutral;96.05
angry;0.77
disgust;0.00
scared;1.52
happy;0.87
sad;1.91
surprised;0.81
neutral;94.12
angry;1.46
disgust;0.00
scared;2.24
happy;0.69
sad;3.10
surprised;0.80
neutral;91.71
angry;0.65
disgust;0.00
scared;0.78
happy;1.36
sad;1.45
surprised;0.18
neutral;95.58
angry;1.33
disgust;0.00
scared;1.52
happy;0.49
sad;2.14
surprised;0.41
neutral;94.11
angry;1.50
disgust;0.00
scared;2.31
happy;0.58
sad;2.43
surprised;1.51
neutral;91.67
angry;1.52
disgust;0.00
scared;2.09
happy;0.81
sad;2.79
surprised;0.98
neutral;91.81
angry;3.33
disgust;0.01
scared;13.35
happy;2.73
sad;37.00
surprised;0.47
neutral;43.11
angry;21.24
disgust;1.37
scared;5.37
happy;22.43
sad;17.48
surprised;5.92
neutral;26.20
angry;0.85
disgust;0.00
scared;1.29
happy;0.59
sad;1.85
surprised;0.15
neutral;95.28
angry;4.69
disgust;1.50
scared;9.23
happy;4.59
sad;21.02
surprised;51.15
neutral;7.83
angry;2.80
disgust;0.07
scared;15.92
happy;0.88
sad;41.90
surprised;0.58
neutral;37.86
angry;1.31
disgust;0.00
scared;2.34
happy;1.00
sad;2.88
surprised;0.67
neutral;91.80
angry;2.18
disgust;0.01
scared;10.45
happy;7.62
sad;32.73
surprised;0.30
neutral;46.70
angry;4.45
disgust;0.03
scared;10.96
happy;1.47
sad;56.59
surprised;0.20
neutral;26.29
angry;6.23
disgust;0.01
scared;8.70
happy;2.31
sad;39.87
surprised;0.48
neutral;42.39
angry;1.33
disgust;0.01
scared;12.00
happy;1.51
sad;41.96
surprised;0.21
neutral;42.97
angry;2.55
disgust;0.01
scared;7.42
happy;2.88
sad;28.03
surprised;0.15
neutral;58.96
angry;1.47
disgust;0.00
scared;3.04
happy;1.20
sad;4.48
surprised;0.51
neutral;89.31
angry;2.02
disgust;0.04
scared;13.01
happy;3.37
sad;48.78
surprised;0.25
neutral;32.52
angry;2.60
disgust;0.07
scared;13.37
happy;3.09
sad;57.57
surprised;0.19
neutral;23.11
angry;2.03
disgust;0.05
scared;9.98
happy;2.27
sad;29.23
surprised;0.36
neutral;56.08
angry;0.60
disgust;0.00
scared;0.95
happy;0.86
sad;1.81
surprised;0.58
neutral;95.20
angry;1.66
disgust;0.14
scared;14.89
happy;4.55
sad;45.04
surprised;0.33
neutral;33.39
angry;4.35
disgust;0.03
scared;6.33
happy;7.48
sad;48.34
surprised;0.64
neutral;32.85
angry;1.15
disgust;0.00
scared;1.01
happy;0.62
sad;1.71
surprised;0.22
neutral;95.29
angry;0.61
disgust;0.00
scared;0.54
happy;0.69
sad;0.84
surprised;0.12
neutral;97.20
angry;0.57
disgust;0.00
scared;0.69
happy;0.97
sad;1.35
surprised;0.15
neutral;96.26
angry;8.61
disgust;0.13
scared;9.13
happy;6.57
sad;28.95
surprised;26.06
neutral;20.56
angry;11.12
disgust;0.51
scared;5.15
happy;15.68
sad;19.33
surprised;35.60
neutral;12.61
angry;0.58
disgust;0.00
scared;1.12
happy;3.60
sad;1.32
surprised;0.53
neutral;92.86
angry;0.91
disgust;0.00
scared;1.53
happy;1.33
sad;2.23
surprised;0.55
neutral;93.45
angry;0.49
disgust;0.00
scared;0.49
happy;1.61
sad;1.01
surprised;0.15
neutral;96.26
angry;0.68
disgust;0.00
scared;1.16
happy;0.36
sad;1.58
surprised;0.14
neutral;96.07
