angry;disgust;scared;happy;sad;surprised;neutral
4.1;0.23;8.47;1.34;9.0;1.43;75.43
2.29;0.04;2.37;0.67;5.01;0.93;88.68
3.28;0.1;6.27;1.28;8.36;1.01;79.69
6.7;0.16;7.49;1.15;11.46;1.87;71.17
6.14;0.08;5.55;0.58;8.37;1.14;78.15
3.89;0.09;5.71;0.96;7.3;1.04;81.0
1.84;0.05;2.34;0.59;4.65;0.87;89.66
2.57;0.06;2.7;0.83;4.37;0.97;88.49
1.53;0.02;1.7;0.64;2.72;0.85;92.54
4.05;0.07;4.53;1.02;5.58;1.05;83.7
3.76;0.08;6.33;2.11;6.63;2.35;78.76
3.76;0.1;5.9;1.15;7.96;1.55;79.58
7.36;0.22;12.45;0.86;12.88;2.19;64.04
3.32;0.14;3.93;1.04;7.29;0.79;83.49
2.22;0.02;2.71;0.67;5.1;0.93;88.35
1.81;0.03;1.51;0.55;2.53;0.48;93.09
4.14;0.11;5.24;2.16;7.79;2.12;78.44
4.34;0.14;5.97;1.31;8.91;0.92;78.41
2.79;0.06;3.57;1.36;4.47;1.35;86.4
1.96;0.03;2.09;0.83;3.68;0.52;90.88
5.33;0.11;7.16;2.97;5.19;2.14;77.1
2.64;0.06;2.42;1.53;3.92;1.01;88.41
2.83;0.05;5.14;1.81;4.71;1.2;84.25
2.15;0.04;2.51;0.83;4.24;0.9;89.33
1.69;0.03;1.49;0.71;3.15;0.66;92.27
2.36;0.04;3.79;1.02;4.62;1.18;86.98
3.5;0.1;5.19;1.0;7.81;1.04;81.37
2.84;0.07;5.24;2.27;5.02;1.69;82.87
2.36;0.07;2.95;1.26;3.77;0.68;88.91
4.13;0.28;6.97;1.97;8.16;1.84;76.65
14.45;0.73;8.27;3.73;22.07;0.27;50.49
16.24;0.97;10.46;3.71;22.8;0.35;45.47
9.75;0.5;10.67;2.08;12.95;0.4;63.65
11.09;0.61;15.39;1.35;20.32;0.72;50.51
5.53;0.26;8.92;1.66;10.82;1.14;71.66
2.71;0.21;4.5;1.43;7.79;0.95;82.42
4.59;0.12;7.2;1.5;8.22;1.11;77.25
3.41;0.1;5.82;1.18;7.08;0.99;81.42
9.62;0.3;12.61;1.22;14.6;1.01;60.64
11.21;0.37;13.62;0.94;15.57;1.17;57.12
9.85;0.14;11.54;0.87;11.23;1.61;64.74
10.59;0.15;11.95;0.78;12.28;1.33;62.91
6.66;0.06;5.97;0.61;5.08;1.35;80.27
5.2;0.01;4.19;0.52;3.32;1.59;85.17
4.54;0.05;4.82;1.08;4.89;1.84;82.77
5.08;0.04;7.44;0.6;5.95;2.38;78.49
4.72;0.12;8.21;1.22;6.99;2.69;76.06
4.73;0.04;4.64;0.62;4.61;1.88;83.49
5.48;0.15;7.84;1.7;6.79;2.64;75.41
5.2;0.08;7.02;1.73;5.09;4.7;76.18
2.46;0.04;7.44;2.04;4.58;3.84;79.59
5.3;0.05;5.57;1.44;3.56;3.69;80.39
5.22;0.2;7.77;1.51;6.1;3.03;76.17
6.32;0.02;5.91;0.54;3.83;2.93;80.46
7.58;0.15;13.43;2.31;8.4;3.83;64.3
6.63;0.04;7.58;0.61;4.57;3.08;77.5
7.32;0.06;7.82;0.73;4.69;3.21;76.17
5.58;0.06;6.57;1.0;3.53;2.77;80.49
4.89;0.03;8.69;1.32;3.79;4.15;77.14
6.29;0.82;4.55;11.9;11.58;0.48;64.38
13.78;1.96;13.23;3.12;24.44;0.16;43.31
8.8;1.34;10.37;1.36;29.22;0.12;48.78
13.96;0.46;8.59;7.21;18.96;0.21;50.62
7.38;0.5;14.77;2.36;19.63;1.18;54.18
7.56;0.46;9.32;2.7;11.61;0.97;67.38
6.76;0.2;9.91;1.45;11.92;1.44;68.32
6.15;0.35;11.57;2.91;12.68;1.26;65.08
6.62;0.17;9.1;1.38;10.58;1.59;70.55
7.6;0.16;10.8;1.32;8.62;1.6;69.91
7.18;0.12;11.79;1.03;9.67;1.6;68.61
5.1;0.07;9.85;1.17;7.06;1.8;74.96
4.91;0.2;6.44;1.17;7.57;1.74;77.97
4.04;0.12;8.19;1.12;8.92;1.5;76.1
4.19;0.08;6.94;1.08;8.22;0.99;78.5
2.97;0.08;6.3;2.78;5.74;1.85;80.27
9.94;0.17;10.06;0.97;7.65;2.46;68.75
5.42;0.06;5.11;0.7;5.27;1.53;81.91
7.46;0.08;6.87;1.09;8.63;3.1;72.75
6.48;0.19;13.59;1.16;10.46;2.16;65.97
8.35;0.12;9.61;1.54;8.23;3.43;68.72
5.4;0.21;8.53;2.13;8.29;1.33;74.11
4.85;0.34;9.25;1.12;12.7;1.07;70.66
6.63;0.04;5.9;0.75;5.68;1.3;79.69
7.67;0.08;10.95;0.54;8.01;2.07;70.69
4.89;0.07;6.55;0.45;6.51;1.5;80.04
4.3;0.1;11.37;1.06;7.61;2.77;72.79
6.34;0.04;6.81;0.88;6.93;1.33;77.67
7.63;0.1;18.03;0.84;12.26;2.44;58.7
6.81;0.16;13.83;0.55;9.38;2.66;66.61
5.18;0.16;9.86;1.36;9.75;1.72;71.97
7.64;0.14;19.76;0.65;12.13;3.26;56.43
6.19;0.07;18.53;0.77;9.33;2.51;62.61
