Emotions;Percent
scared;10.72
happy;1.97
sad;9.98
surprised;9.08
neutral;35.38
angry;22.24
disgust;0.02
scared;8.20
happy;7.27
sad;7.78
surprised;8.51
neutral;45.98
angry;24.64
disgust;0.04
scared;9.69
happy;11.06
sad;8.81
surprised;9.13
neutral;36.64
angry;22.03
disgust;0.13
scared;14.19
happy;6.72
sad;12.03
surprised;15.54
neutral;29.37
angry;19.18
disgust;0.06
scared;11.25
happy;5.31
sad;8.18
surprised;15.19
neutral;40.84
angry;18.82
disgust;0.06
scared;17.16
happy;14.70
sad;10.55
surprised;1.77
neutral;36.95
angry;27.05
disgust;0.04
scared;12.70
happy;9.74
sad;5.89
surprised;15.72
neutral;28.86
angry;12.54
disgust;0.04
scared;21.87
happy;3.55
sad;8.57
surprised;20.10
neutral;33.34
angry;14.55
disgust;0.03
scared;12.62
happy;5.56
sad;8.05
surprised;9.25
neutral;49.94
angry;19.65
disgust;0.04
scared;18.70
happy;1.43
sad;12.10
surprised;16.18
neutral;31.90
angry;17.22
disgust;0.04
scared;8.58
happy;5.93
sad;7.48
surprised;17.22
neutral;43.52
angry;12.18
disgust;0.02
scared;8.57
happy;2.85
sad;6.07
surprised;8.71
neutral;61.60
angry;33.71
disgust;0.09
scared;7.60
happy;7.01
sad;7.53
surprised;12.10
neutral;31.95
angry;31.58
disgust;0.13
scared;9.06
happy;8.48
sad;8.20
surprised;20.44
neutral;22.11
angry;8.26
disgust;0.02
scared;15.01
happy;12.68
sad;7.83
surprised;48.21
neutral;8.00
angry;52.99
disgust;0.12
scared;5.94
happy;3.31
sad;5.28
surprised;3.90
neutral;28.46
angry;7.99
disgust;0.01
scared;19.38
happy;12.09
sad;7.69
surprised;42.70
neutral;10.14
angry;22.85
disgust;0.07
scared;10.37
happy;6.38
sad;9.24
surprised;24.25
neutral;26.85
angry;19.21
disgust;0.04
scared;8.23
happy;5.02
sad;7.72
surprised;13.04
neutral;46.74
angry;12.63
disgust;0.07
scared;12.68
happy;3.29
sad;7.83
surprised;12.69
neutral;50.82
angry;26.95
disgust;0.06
scared;8.31
happy;2.26
sad;5.62
surprised;16.20
neutral;40.60
angry;26.83
disgust;0.05
scared;11.07
happy;8.33
sad;3.13
surprised;10.88
neutral;39.71
angry;25.11
disgust;0.02
scared;11.97
happy;1.55
sad;8.69
surprised;4.89
neutral;47.77
angry;14.81
disgust;0.04
scared;10.83
happy;4.68
sad;7.99
surprised;8.52
neutral;53.13
angry;21.41
disgust;0.08
scared;9.89
happy;1.84
sad;13.53
surprised;3.91
neutral;49.34
angry;16.32
disgust;0.10
scared;7.13
happy;4.22
sad;8.89
surprised;3.20
neutral;60.15
angry;17.89
disgust;0.10
scared;8.35
happy;1.99
sad;6.66
surprised;4.23
neutral;60.78
angry;16.84
disgust;0.12
scared;11.25
happy;3.39
sad;8.98
surprised;6.81
neutral;52.60
angry;18.86
disgust;0.07
scared;14.12
happy;4.52
sad;11.37
surprised;8.34
neutral;42.73
angry;12.33
disgust;0.05
scared;11.68
happy;2.61
sad;5.81
surprised;5.23
neutral;62.29
angry;17.74
disgust;0.08
scared;20.22
happy;1.00
sad;8.43
surprised;6.22
neutral;46.31
angry;26.58
disgust;0.08
scared;11.75
happy;4.22
sad;9.80
surprised;4.20
neutral;43.37
angry;17.10
disgust;0.12
scared;12.89
happy;5.16
sad;4.96
surprised;8.31
neutral;51.47
angry;24.29
disgust;0.11
scared;23.06
happy;4.38
sad;8.05
surprised;14.49
neutral;25.63
angry;19.22
disgust;0.01
scared;11.21
happy;2.85
sad;7.20
surprised;5.93
neutral;53.59
angry;17.95
disgust;0.06
scared;7.00
happy;6.84
sad;7.54
surprised;8.11
neutral;52.51
angry;26.38
disgust;0.13
scared;9.50
happy;5.32
sad;7.02
surprised;6.46
neutral;45.18
angry;16.60
disgust;0.08
scared;16.92
happy;2.10
sad;10.27
surprised;9.36
neutral;44.68
angry;18.18
disgust;0.09
scared;17.06
happy;3.07
