Emotions;Percent
disgust;0.02
scared;21.12
happy;0.25
sad;41.27
surprised;2.16
neutral;24.49
angry;9.92
disgust;0.01
scared;19.68
happy;0.42
sad;35.45
surprised;4.45
neutral;30.07
angry;8.70
disgust;0.02
scared;22.00
happy;0.23
sad;39.58
surprised;4.08
neutral;25.40
angry;10.53
disgust;0.01
scared;17.71
happy;0.25
sad;39.21
surprised;3.21
neutral;29.08
angry;8.25
disgust;0.01
scared;14.00
happy;7.54
sad;3.40
surprised;12.95
neutral;53.85
angry;9.69
disgust;0.01
scared;23.12
happy;0.24
sad;38.13
surprised;5.81
neutral;23.00
angry;6.56
disgust;0.00
scared;15.38
happy;7.10
sad;3.49
surprised;11.58
neutral;55.89
angry;8.57
disgust;0.01
scared;20.08
happy;0.24
sad;36.24
surprised;5.89
neutral;28.97
angry;9.68
disgust;0.01
scared;15.77
happy;0.35
sad;36.47
surprised;3.18
neutral;34.55
angry;9.76
disgust;0.01
scared;20.28
happy;0.29
sad;36.31
surprised;4.29
neutral;29.06
angry;12.82
disgust;0.01
scared;13.84
happy;0.23
sad;35.62
surprised;4.12
neutral;33.38
angry;13.44
disgust;0.01
scared;14.26
happy;0.16
sad;39.85
surprised;3.78
neutral;28.50
angry;11.51
disgust;0.01
scared;15.77
happy;0.30
sad;36.64
surprised;5.66
neutral;30.12
angry;12.30
disgust;0.01
scared;22.09
happy;0.35
sad;32.20
surprised;7.89
neutral;25.17
angry;11.37
disgust;0.01
scared;24.63
happy;0.57
sad;28.75
surprised;10.34
neutral;24.32
angry;14.64
disgust;0.03
scared;22.45
happy;0.18
sad;30.51
surprised;11.69
neutral;20.49
angry;13.08
disgust;0.01
scared;24.59
happy;0.21
sad;31.79
surprised;10.34
neutral;19.97
angry;13.09
disgust;0.01
scared;19.09
happy;0.16
sad;36.02
surprised;7.66
neutral;23.95
angry;10.21
disgust;0.01
scared;25.18
happy;0.45
sad;30.42
surprised;10.77
neutral;22.96
angry;7.17
disgust;0.01
scared;16.78
happy;9.46
sad;6.21
surprised;11.45
