Emotions;Percent
sad;2.46
surprised;4.72
neutral;41.58
angry;12.27
disgust;0.95
scared;28.89
happy;4.34
sad;2.00
surprised;5.78
neutral;45.77
angry;10.63
disgust;1.24
scared;23.36
happy;5.33
sad;1.81
surprised;4.66
neutral;52.96
angry;12.07
disgust;1.07
scared;20.27
happy;7.14
sad;1.71
surprised;5.56
neutral;52.18
angry;13.26
disgust;1.02
scared;24.92
happy;5.59
sad;2.05
surprised;5.15
neutral;48.01
angry;19.67
disgust;1.68
scared;28.14
happy;5.25
sad;2.60
surprised;5.79
neutral;36.86
angry;18.09
disgust;1.14
scared;29.16
happy;5.17
sad;2.40
surprised;4.96
neutral;39.08
angry;13.97
disgust;1.45
scared;27.05
happy;7.00
sad;2.17
surprised;6.20
neutral;42.16
angry;21.36
disgust;1.33
scared;30.23
happy;2.92
sad;2.06
surprised;6.31
neutral;35.78
angry;20.62
disgust;0.77
scared;28.03
happy;5.12
sad;2.08
surprised;6.13
neutral;37.24
angry;11.32
disgust;0.52
scared;24.30
happy;8.07
sad;2.16
surprised;7.61
neutral;46.02
angry;11.06
disgust;0.64
scared;22.44
happy;9.83
sad;2.07
surprised;7.43
neutral;46.54
angry;14.27
disgust;0.47
scared;24.46
happy;6.98
sad;2.11
surprised;5.59
neutral;46.12
angry;15.18
disgust;0.50
scared;24.98
happy;6.29
sad;2.13
surprised;6.37
neutral;44.55
angry;11.10
disgust;0.56
scared;22.59
happy;8.09
sad;2.27
surprised;4.90
neutral;50.50
angry;14.31
disgust;0.49
scared;29.30
happy;7.71
sad;2.09
surprised;5.51
neutral;40.58
angry;11.80
disgust;0.50
scared;21.31
happy;9.96
sad;2.33
surprised;4.49
neutral;49.61
angry;12.73
disgust;0.54
scared;24.13
happy;8.88
sad;2.38
surprised;5.20
neutral;46.15
angry;11.19
disgust;0.42
scared;29.61
happy;6.11
sad;2.43
surprised;5.85
neutral;44.39
angry;17.48
disgust;0.78
scared;31.73
happy;3.19
sad;2.65
surprised;4.63
neutral;39.54
angry;13.21
disgust;0.59
scared;26.55
happy;7.97
sad;2.44
surprised;5.38
neutral;43.86
angry;11.99
disgust;0.66
scared;32.67
happy;6.91
sad;2.59
surprised;8.85
neutral;36.34
angry;10.38
disgust;0.39
scared;23.33
happy;7.80
sad;1.97
surprised;8.67
neutral;47.46
angry;14.92
disgust;0.31
scared;35.17
happy;8.91
sad;2.54
surprised;6.82
neutral;31.33
angry;17.14
disgust;0.88
scared;29.47
happy;6.42
sad;2.21
surprised;6.30
neutral;37.59
angry;15.96
disgust;0.67
scared;28.42
happy;5.32
sad;2.33
surprised;6.80
neutral;40.50
angry;16.47
disgust;0.63
scared;31.23
happy;2.27
sad;2.39
surprised;5.75
neutral;41.25
angry;10.40
disgust;0.34
scared;22.73
happy;14.09
sad;2.39
surprised;5.40
neutral;44.65
angry;12.25
disgust;0.62
scared;23.05
happy;11.79
sad;2.18
surprised;5.98
neutral;44.14
angry;9.52
disgust;0.38
scared;20.35
happy;11.90
sad;2.06
surprised;8.30
neutral;47.50
angry;12.21
disgust;0.68
scared;24.46
happy;9.55
sad;1.96
surprised;6.34
neutral;44.80
angry;13.66
disgust;0.70
scared;27.50
happy;6.65
sad;1.90
surprised;6.87
neutral;42.72
angry;8.11
disgust;0.57
scared;19.85
happy;13.85
sad;2.14
surprised;6.99
neutral;48.50
angry;10.30
disgust;0.39
scared;20.99
happy;9.81
sad;1.91
surprised;8.62
neutral;47.97
angry;11.94
disgust;0.61
scared;26.06
happy;8.16
sad;1.86
surprised;6.91
neutral;44.46
angry;19.94
disgust;1.15
scared;30.71
happy;4.51
sad;2.07
surprised;4.59
neutral;37.04
angry;10.22
disgust;1.12
scared;23.04
happy;10.43
sad;1.77
surprised;6.63
neutral;46.78
angry;12.87
disgust;0.95
scared;25.85
happy;8.27
sad;1.87
surprised;8.78
neutral;41.40
angry;13.51
disgust;1.75
scared;28.31
happy;7.59
sad;1.77
surprised;6.61
neutral;40.46
angry;13.20
disgust;1.44
scared;25.81
happy;6.18
sad;1.75
surprised;6.68
neutral;44.94
angry;11.90
disgust;1.07
scared;27.33
happy;7.39
sad;2.09
surprised;6.44
neutral;43.79
angry;15.44
disgust;1.10
scared;26.20
happy;6.97
sad;1.94
surprised;6.41
neutral;41.95
angry;17.66
disgust;0.71
scared;21.85
happy;10.36
sad;2.20
surprised;4.78
neutral;42.45
angry;12.96
disgust;0.35
scared;19.52
happy;7.34
sad;1.85
surprised;6.96
neutral;51.03
angry;12.07
disgust;0.52
scared;22.38
happy;8.57
sad;2.32
surprised;5.71
neutral;48.43
angry;15.82
disgust;0.60
scared;24.15
happy;7.21
sad;1.92
surprised;5.20
neutral;45.09
angry;23.59
disgust;0.80
scared;27.17
happy;3.83
sad;1.92
surprised;5.18
neutral;37.50
angry;14.27
disgust;0.73
scared;21.69
happy;8.29
sad;2.07
surprised;5.89
neutral;47.06
angry;18.49
disgust;0.63
scared;30.95
happy;3.25
sad;1.61
surprised;6.83
neutral;38.24
angry;17.16
disgust;0.73
scared;25.68
happy;8.86
sad;1.69
surprised;6.82
neutral;39.07
angry;9.99
disgust;0.41
scared;17.79
happy;10.91
sad;1.88
surprised;4.96
neutral;54.06
angry;12.21
disgust;0.90
scared;22.54
happy;6.75
sad;1.71
surprised;7.22
neutral;48.67
angry;8.84
disgust;0.59
scared;19.65
happy;4.89
sad;1.76
surprised;5.66
neutral;58.62
angry;11.97
disgust;0.47
scared;22.23
happy;5.37
sad;1.62
surprised;6.19
neutral;52.15
angry;10.17
disgust;0.73
scared;22.28
happy;5.55
sad;1.82
surprised;6.10
neutral;53.33
angry;8.52
disgust;0.31
scared;16.99
happy;5.69
sad;1.49
surprised;6.72
neutral;60.28
angry;13.23
disgust;0.56
scared;22.54
happy;5.69
sad;1.55
surprised;7.02
neutral;49.41
angry;14.74
disgust;0.85
scared;21.58
happy;6.35
sad;1.94
surprised;5.04
neutral;49.50
angry;13.95
disgust;0.71
scared;21.58
happy;6.84
sad;1.88
surprised;5.18
neutral;49.86
angry;13.65
disgust;1.33
scared;24.53
happy;5.74
sad;1.87
surprised;5.25
neutral;47.64
angry;12.62
disgust;0.99
scared;20.71
happy;10.27
sad;1.94
surprised;6.35
neutral;47.11
angry;14.45
disgust;0.92
scared;18.96
happy;6.21
sad;1.63
surprised;6.11
neutral;51.71
angry;14.02
disgust;0.73
scared;18.94
happy;5.94
sad;1.45
surprised;5.50
neutral;53.44
angry;10.83
disgust;1.22
scared;23.98
happy;3.94
sad;1.94
surprised;5.19
neutral;52.91
angry;11.07
disgust;1.41
scared;22.90
happy;3.06
sad;1.94
surprised;5.19
neutral;54.45
angry;14.95
disgust;1.02
scared;19.63
happy;7.01
sad;1.56
surprised;5.07
neutral;50.77
angry;14.66
disgust;0.69
scared;20.89
happy;7.66
sad;1.77
surprised;4.41
neutral;49.93
angry;14.23
disgust;0.57
scared;18.88
happy;8.33
sad;1.79
surprised;5.09
neutral;51.11
angry;15.92
disgust;0.48
scared;20.17
happy;5.00
sad;1.62
surprised;5.38
neutral;51.43
angry;14.88
disgust;1.28
scared;23.42
happy;4.14
sad;1.91
surprised;5.69
neutral;48.68
angry;13.28
disgust;0.70
scared;21.02
happy;3.18
sad;1.77
surprised;5.67
neutral;54.38
angry;13.11
disgust;0.81
scared;19.20
happy;5.96
sad;1.72
surprised;5.88
neutral;53.33
angry;15.06
disgust;0.61
scared;19.84
happy;5.30
sad;1.55
surprised;5.27
neutral;52.36
angry;15.46
disgust;0.78
scared;18.40
happy;8.59
sad;1.75
surprised;5.29
neutral;49.74
angry;18.31
disgust;0.81
scared;22.66
happy;4.49
sad;1.60
surprised;5.55
neutral;46.58
angry;14.86
disgust;0.72
scared;19.19
happy;8.61
sad;1.93
surprised;6.86
neutral;47.82
angry;17.03
disgust;0.78
scared;22.72
happy;6.26
sad;1.83
surprised;4.80
neutral;46.58
angry;15.04
disgust;0.92
scared;22.43
happy;6.32
sad;1.84
surprised;6.21
neutral;47.23
angry;17.24
disgust;0.63
scared;25.08
happy;5.03
sad;1.87
surprised;6.23
neutral;43.91
angry;16.64
disgust;0.79
scared;21.03
happy;6.76
sad;1.76
surprised;5.83
neutral;47.20
angry;13.82
disgust;0.76
scared;19.09
happy;6.80
sad;1.51
surprised;6.51
neutral;51.51
angry;18.06
disgust;0.65
scared;20.00
happy;3.92
sad;1.60
surprised;4.62
neutral;51.16
angry;17.62
disgust;1.28
scared;26.10
happy;4.84
sad;1.99
surprised;4.49
neutral;43.68
angry;16.97
disgust;1.24
scared;21.73
happy;6.39
sad;1.77
surprised;5.73
neutral;46.18
angry;13.05
disgust;1.14
scared;22.79
happy;7.13
sad;2.65
surprised;3.44
neutral;49.81
angry;18.29
disgust;2.93
scared;25.41
happy;5.08
sad;2.75
surprised;2.08
neutral;43.46
angry;12.10
disgust;1.00
scared;20.92
happy;6.62
sad;2.00
surprised;3.41
neutral;53.95
angry;10.26
disgust;1.62
scared;18.89
happy;12.76
sad;2.47
surprised;4.10
neutral;49.91
angry;18.11
disgust;1.06
scared;19.06
happy;8.29
sad;2.12
surprised;3.09
neutral;48.27
angry;9.72
disgust;0.40
scared;15.47
happy;10.94
sad;1.57
surprised;5.34
neutral;56.56
angry;9.13
disgust;0.38
scared;19.34
happy;16.46
sad;1.74
surprised;6.37
neutral;46.59
angry;14.83
disgust;0.68
scared;16.62
happy;14.67
sad;1.84
surprised;4.50
neutral;46.87
angry;13.56
disgust;1.08
scared;20.10
happy;11.99
sad;1.64
surprised;6.53
neutral;45.09
angry;11.54
disgust;0.64
scared;17.28
happy;10.97
sad;1.54
surprised;7.84
neutral;50.19
angry;11.82
disgust;0.59
scared;15.97
happy;15.71
sad;1.81
surprised;5.34
neutral;48.75
angry;15.62
disgust;0.51
scared;16.31
happy;7.97
sad;2.08
surprised;3.97
neutral;53.55
angry;15.91
disgust;0.39
scared;15.61
happy;7.56
sad;1.95
surprised;4.18
neutral;54.40
angry;15.65
disgust;0.54
scared;18.57
happy;12.73
sad;1.78
surprised;4.65
neutral;46.07
angry;17.18
disgust;0.52
scared;20.36
happy;8.12
sad;1.86
surprised;4.73
neutral;47.23
angry;16.60
disgust;0.49
scared;18.61
happy;7.68
sad;1.89
surprised;5.05
neutral;49.69
angry;15.83
disgust;0.62
scared;19.97
happy;8.22
sad;1.72
surprised;5.73
neutral;47.92
angry;16.49
disgust;0.46
scared;20.54
happy;7.92
sad;1.72
surprised;3.48
neutral;49.39
angry;15.41
disgust;0.75
scared;21.13
happy;6.81
sad;1.77
surprised;4.98
neutral;49.14
angry;18.73
disgust;0.74
scared;21.81
happy;8.79
sad;1.84
surprised;4.55
neutral;43.54
angry;20.55
disgust;0.66
scared;22.53
happy;6.96
sad;1.92
surprised;3.00
neutral;44.39
angry;15.37
disgust;0.88
scared;18.25
happy;10.63
sad;1.83
surprised;4.69
neutral;48.36
angry;19.89
disgust;0.87
scared;22.48
happy;6.37
sad;1.65
surprised;5.80
neutral;42.93
angry;18.37
disgust;1.92
scared;26.00
happy;9.26
sad;1.70
surprised;6.01
neutral;36.73
angry;14.06
disgust;0.58
scared;18.86
happy;12.22
sad;1.66
surprised;6.59
neutral;46.03
angry;18.38
disgust;0.84
scared;22.44
happy;13.06
sad;1.79
surprised;4.94
neutral;38.55
angry;20.85
disgust;0.82
scared;21.86
happy;7.99
sad;1.74
surprised;5.18
neutral;41.57
angry;19.49
disgust;0.83
scared;21.67
happy;8.76
sad;1.78
surprised;5.64
neutral;41.83
angry;14.77
disgust;0.90
scared;17.23
happy;7.73
sad;1.75
surprised;5.13
neutral;52.49
angry;15.53
disgust;1.01
scared;18.75
happy;6.89
sad;1.98
surprised;5.39
neutral;50.44
angry;13.03
disgust;0.54
scared;17.44
happy;9.39
sad;1.92
surprised;5.95
neutral;51.73
angry;15.61
disgust;1.18
scared;20.72
happy;6.12
sad;1.89
