Emotions;Percent
surprised;0.21
neutral;52.66
angry;10.72
disgust;0.13
scared;7.26
happy;0.92
sad;34.05
surprised;0.16
neutral;46.77
angry;8.29
disgust;0.23
scared;7.29
happy;1.10
sad;27.82
surprised;0.21
neutral;55.06
angry;9.44
disgust;0.24
scared;7.11
happy;1.67
sad;26.59
surprised;0.22
neutral;54.74
angry;12.88
disgust;0.18
scared;6.49
happy;0.56
sad;29.97
surprised;0.19
neutral;49.73
angry;11.38
disgust;0.22
scared;5.92
happy;0.99
sad;23.00
surprised;0.24
neutral;58.25
angry;10.87
disgust;0.11
scared;7.09
happy;0.79
sad;27.67
surprised;0.23
neutral;53.24
angry;10.71
disgust;0.22
scared;8.92
happy;1.04
sad;26.89
surprised;0.28
neutral;51.92
angry;13.74
disgust;0.05
scared;8.23
happy;1.19
sad;27.71
surprised;0.25
neutral;48.83
angry;15.86
disgust;0.10
scared;9.06
happy;0.87
sad;26.84
surprised;0.22
neutral;47.04
angry;4.08
disgust;0.01
scared;9.83
happy;6.42
sad;4.74
surprised;40.14
neutral;34.78
angry;13.59
disgust;0.09
scared;8.38
happy;0.81
sad;23.66
surprised;0.19
neutral;53.27
angry;13.56
disgust;0.13
scared;7.27
happy;1.55
sad;24.18
surprised;0.24
neutral;53.07
angry;12.44
disgust;0.08
scared;8.04
happy;1.44
sad;27.17
surprised;0.21
neutral;50.62
angry;11.50
disgust;0.13
scared;8.47
happy;1.23
sad;32.07
surprised;0.22
neutral;46.38
angry;10.51
disgust;0.15
scared;7.07
happy;1.18
sad;23.72
surprised;0.22
neutral;57.16
angry;12.98
disgust;0.11
scared;9.47
happy;1.51
sad;28.49
surprised;0.25
neutral;47.18
angry;10.14
disgust;0.13
scared;6.31
happy;1.58
sad;23.00
surprised;0.20
neutral;58.65
angry;11.51
disgust;0.10
scared;6.94
happy;0.79
sad;26.11
surprised;0.18
neutral;54.36
angry;10.32
disgust;0.06
scared;6.57
happy;2.29
sad;20.03
surprised;0.20
neutral;60.53
angry;11.04
disgust;0.18
scared;7.86
happy;1.33
sad;27.56
surprised;0.24
neutral;51.78
angry;9.15
disgust;0.20
scared;9.86
happy;2.14
sad;23.72
surprised;0.27
neutral;54.66
angry;13.66
disgust;0.09
scared;9.65
happy;1.70
sad;23.45
surprised;0.17
neutral;51.29
angry;10.59
disgust;0.21
scared;7.68
happy;1.63
sad;23.52
surprised;0.20
neutral;56.16
angry;14.12
disgust;0.11
scared;7.68
happy;1.23
sad;30.40
surprised;0.21
neutral;46.26
angry;9.57
disgust;0.15
scared;9.08
happy;1.48
sad;24.89
surprised;0.39
neutral;54.44
angry;12.23
disgust;0.09
scared;7.30
happy;1.15
sad;24.36
surprised;0.16
neutral;54.71
angry;8.84
disgust;0.12
scared;5.89
happy;1.04
sad;22.30
surprised;0.27
neutral;61.54
angry;15.92
disgust;0.07
scared;8.45
happy;0.94
sad;26.60
surprised;0.19
neutral;47.83
angry;11.32
disgust;0.11
scared;7.64
happy;0.97
sad;23.66
surprised;0.23
neutral;56.07
angry;9.65
disgust;0.12
scared;6.79
happy;1.25
sad;24.06
surprised;0.22
neutral;57.90
angry;8.90
