angry;disgust;scared;happy;sad;surprised;neutral
4.74;0.14;7.89;1.05;25.68;0.16;60.35
5.38;0.2;11.81;1.22;28.16;0.19;53.04
4.53;0.16;9.36;1.37;28.71;0.24;55.63
3.53;0.08;11.11;1.0;27.96;0.25;56.06
4.75;0.14;8.91;0.86;30.87;0.15;54.31
3.92;0.22;7.64;1.32;24.87;0.1;61.93
4.34;0.17;7.99;1.36;26.63;0.07;59.45
2.93;0.1;8.46;3.56;23.24;0.02;61.69
5.42;0.49;11.33;1.36;33.86;0.03;47.51
7.08;0.14;12.03;1.41;41.58;0.06;37.7
3.49;0.07;9.19;1.49;24.45;0.06;61.24
3.45;0.1;6.94;2.12;25.96;0.08;61.35
5.34;0.13;9.34;1.01;35.05;0.38;48.75
5.4;0.29;8.9;0.82;31.56;0.41;52.62
4.11;0.2;8.5;0.91;27.44;0.33;58.51
3.72;0.14;16.26;0.83;34.14;0.38;44.53
3.06;0.27;10.71;1.16;26.05;0.24;58.51
3.29;0.14;15.63;0.71;34.58;0.36;45.29
3.17;0.16;12.02;0.99;31.77;0.26;51.63
2.89;0.22;10.76;0.72;29.57;0.32;55.52
5.64;0.14;16.19;0.5;33.84;0.3;43.39
4.27;0.2;10.54;0.97;27.93;0.2;55.89
4.38;0.24;9.0;0.98;29.59;0.22;55.59
4.03;0.13;9.04;0.5;30.85;0.21;55.23
3.58;0.14;10.65;0.78;28.15;0.17;56.54
4.02;0.22;12.12;1.05;28.76;0.17;53.66
3.2;0.15;12.7;0.94;28.93;0.19;53.88
4.8;0.11;11.29;0.82;32.41;0.2;50.36
3.58;0.16;10.27;1.05;27.72;0.26;56.97
4.42;0.13;10.07;0.53;29.69;0.79;54.36
5.14;0.18;12.77;0.54;40.47;0.45;40.45
3.32;0.11;12.44;0.78;36.7;0.17;46.48
2.96;0.2;9.68;1.25;23.94;0.27;61.68
3.14;0.18;6.97;2.85;28.14;0.11;58.6
6.74;0.19;7.03;0.71;32.5;0.04;52.8
5.57;0.15;9.05;1.06;38.3;0.07;45.8
2.49;0.09;7.57;1.53;26.6;0.07;61.66
3.43;0.15;8.55;0.78;30.93;0.07;56.1
4.41;0.17;9.15;0.85;30.56;0.09;54.77
3.54;0.24;8.96;1.52;24.41;0.17;61.15
3.11;0.23;7.72;1.22;27.33;0.25;60.13
4.88;0.15;8.93;0.99;26.86;0.16;58.03
5.03;0.13;11.05;0.62;39.07;0.2;43.89
4.49;0.2;9.76;1.34;28.49;0.21;55.51
2.71;0.23;8.73;1.54;23.77;0.17;62.86
4.37;0.2;15.46;1.65;39.92;0.29;38.11
3.86;0.14;11.41;1.23;37.02;0.22;46.13
4.34;0.15;11.85;1.42;29.99;0.25;52.0
3.97;0.19;13.28;1.61;31.65;0.19;49.1
2.63;0.26;9.58;0.96;27.36;0.4;58.8
4.54;0.3;12.8;1.4;28.15;0.29;52.53
3.71;0.22;12.28;1.05;26.71;0.26;55.77
3.16;0.2;11.74;0.7;33.16;0.45;50.59
5.51;0.17;12.11;0.52;38.44;0.57;42.69
8.49;0.31;20.79;0.21;40.51;0.88;28.81
4.75;0.18;11.76;0.49;34.26;1.02;47.53
7.08;0.48;16.84;0.43;39.02;1.74;34.4
4.55;0.39;13.07;1.01;29.19;0.29;51.5
3.5;0.39;11.64;1.46;25.25;0.37;57.39
5.52;0.28;11.49;0.84;34.33;0.25;47.29
4.3;0.22;12.51;1.23;34.54;0.17;47.02
2.9;0.09;17.08;0.53;39.63;0.25;39.51
3.41;0.01;15.68;5.77;4.94;7.15;63.04
4.81;0.27;7.67;0.9;24.69;0.15;61.5
4.14;0.17;7.32;2.51;32.85;0.04;52.97
4.27;0.31;11.88;1.87;27.83;0.03;53.8
7.37;0.31;10.17;0.73;37.87;0.08;43.47
2.61;0.18;8.63;1.62;23.37;0.06;63.53
2.2;0.14;8.26;2.33;25.09;0.08;61.89
3.44;0.13;7.91;0.69;26.71;0.09;61.03
3.93;0.03;15.54;7.08;6.17;6.62;60.62
3.35;0.17;7.55;0.64;22.27;0.13;65.89
3.36;0.22;8.27;1.38;28.36;0.16;58.25
3.68;0.18;10.9;1.52;36.01;0.4;47.31
3.27;0.14;11.42;0.61;30.61;0.29;53.66
3.62;0.23;11.42;0.64;28.27;0.23;55.59
4.73;0.31;11.21;1.31;30.31;0.16;51.97
3.46;0.24;8.41;1.34;23.67;0.19;62.7
2.57;0.32;9.69;1.14;21.61;0.15;64.51
