angry;disgust;scared;happy;sad;surprised;neutral
1.31;0.01;4.21;2.26;11.89;0.4;79.93
1.28;0.01;4.33;1.66;18.31;0.22;74.19
1.33;0.01;2.48;1.38;14.22;0.17;80.41
1.62;0.01;6.09;1.27;14.58;0.22;76.21
2.74;0.04;4.53;1.51;14.69;0.38;76.1
1.89;0.01;8.31;1.56;15.52;0.25;72.45
0.98;0.01;2.92;2.23;13.8;0.21;79.86
1.58;0.02;5.89;2.37;10.01;0.21;79.93
1.54;0.01;5.23;1.74;17.54;0.33;73.61
2.63;0.02;10.67;2.53;26.0;0.42;57.73
1.7;0.03;5.46;0.92;13.43;0.51;77.94
1.61;0.01;5.15;0.99;12.58;0.38;79.28
2.04;0.01;6.59;1.73;17.41;0.27;71.94
2.48;0.02;8.99;1.89;18.92;0.36;67.35
1.01;0.01;5.14;1.35;11.65;0.63;80.2
1.35;0.01;5.2;1.33;16.91;0.37;74.84
2.04;0.02;9.43;2.53;18.94;1.07;65.96
1.61;0.01;6.22;1.37;15.38;0.64;74.78
2.14;0.02;10.5;2.87;21.25;1.54;61.68
2.21;0.02;12.93;1.53;19.77;1.24;62.31
1.74;0.0;6.79;1.09;21.78;0.61;67.98
3.11;0.05;10.47;1.99;22.18;1.02;61.19
1.9;0.01;10.13;1.85;17.85;1.2;67.06
2.95;0.01;10.86;2.33;24.32;1.12;58.41
2.53;0.0;11.7;1.4;22.2;0.96;61.21
3.23;0.02;13.7;2.73;26.62;1.97;51.74
2.25;0.0;10.05;1.62;24.68;0.4;61.0
3.26;0.02;10.81;2.05;24.52;0.82;58.53
2.12;0.0;8.84;2.7;24.47;0.44;61.42
1.89;0.01;8.1;1.5;22.25;0.56;65.7
4.63;0.06;11.15;1.8;16.61;1.14;64.6
1.79;0.01;5.05;0.91;14.84;0.4;76.99
2.23;0.02;6.77;1.12;20.27;0.33;69.27
3.06;0.02;9.62;0.96;24.67;0.81;60.86
3.7;0.04;13.87;2.07;22.63;1.37;56.32
2.73;0.02;8.09;1.16;20.89;0.73;66.38
2.85;0.02;8.26;1.29;21.49;0.5;65.6
2.83;0.02;8.17;1.29;22.39;0.6;64.7
2.56;0.01;7.38;1.5;20.66;0.59;67.3
3.91;0.04;8.87;1.14;20.15;0.72;65.17
3.0;0.01;13.29;1.4;23.55;0.86;57.9
2.75;0.02;8.54;1.09;21.38;0.42;65.81
3.13;0.04;9.08;1.7;19.55;1.11;65.4
1.33;0.01;8.65;3.01;10.38;1.41;75.21
2.25;0.02;6.86;1.38;21.04;0.79;67.67
2.91;0.02;7.9;1.01;23.58;0.55;64.02
2.57;0.03;6.85;1.24;19.62;0.47;69.22
2.06;0.02;10.65;1.91;23.9;1.24;60.22
1.79;0.02;8.76;1.77;20.05;0.92;66.69
