angry;disgust;scared;happy;sad;surprised;neutral
7.69;0.1;21.92;19.32;5.89;6.98;38.1
8.97;0.08;22.59;18.4;5.82;5.73;38.41
8.47;0.09;20.35;16.47;5.16;8.23;41.24
7.44;0.11;22.61;17.88;5.68;7.57;38.7
8.42;0.1;24.72;14.94;6.55;7.62;37.64
7.3;0.08;22.49;16.46;5.43;6.87;41.36
7.17;0.06;22.99;16.83;5.56;6.83;40.56
10.37;0.11;27.21;13.14;7.36;8.75;33.06
7.49;0.06;21.58;14.25;5.2;9.6;41.82
6.22;0.04;20.2;18.3;4.37;9.19;41.68
7.58;0.08;22.99;17.29;6.18;6.98;38.9
10.27;0.15;23.9;12.96;8.1;6.82;37.8
18.94;0.87;42.76;10.42;9.88;1.82;15.32
6.37;0.08;22.62;15.14;5.59;7.6;42.6
7.39;0.12;24.14;15.98;7.14;8.29;36.94
7.95;0.12;26.57;14.58;7.57;6.76;36.46
41.96;1.08;27.82;12.69;7.02;1.57;7.86
29.37;0.86;35.51;13.11;9.2;1.52;10.42
7.91;0.05;23.26;14.57;5.36;9.05;39.79
7.2;0.07;21.96;16.75;5.05;7.89;41.08
9.87;0.13;21.78;18.29;6.9;8.05;34.98
10.08;0.11;20.31;18.64;5.86;8.01;36.99
6.78;0.08;20.54;18.03;4.56;10.51;39.49
12.54;0.22;22.48;17.7;7.54;8.51;31.01
11.8;0.22;22.47;17.95;8.0;7.44;32.13
9.07;0.19;21.68;18.28;6.4;7.59;36.8
8.37;0.15;19.42;18.79;6.72;7.19;39.36
8.32;0.16;19.44;21.04;6.51;6.59;37.94
13.55;3.07;29.64;19.58;14.34;2.52;17.29
19.97;2.06;38.82;14.34;10.38;1.58;12.84
8.91;0.97;35.37;14.9;13.78;2.94;23.13
13.91;2.34;30.93;10.49;15.81;3.69;22.83
9.41;0.01;16.19;12.53;3.03;11.58;47.24
9.54;0.03;18.18;9.44;4.0;10.87;47.95
9.54;0.06;21.79;13.15;5.35;6.66;43.46
9.75;0.06;20.97;11.63;4.93;6.71;45.95
7.2;0.05;21.57;13.2;5.05;7.56;45.38
12.02;0.08;20.14;10.52;6.95;5.61;44.68
8.96;0.07;20.29;11.64;4.86;7.46;46.72
8.08;0.05;18.76;11.19;4.51;7.7;49.71
10.33;0.06;21.03;11.68;5.7;6.29;44.91
8.35;0.09;18.46;11.7;5.85;7.86;47.68
9.93;0.06;19.52;10.25;5.67;6.89;47.67
5.94;0.04;20.41;16.54;4.55;7.97;44.55
7.53;0.07;19.19;14.65;5.51;5.74;47.32
7.66;0.05;18.27;10.03;4.82;6.62;52.55
7.8;0.07;21.41;12.04;6.0;6.32;46.36
6.44;0.05;22.16;15.04;4.65;7.85;43.8
7.92;0.05;20.86;11.65;5.03;7.44;47.04
9.19;0.04;19.15;10.14;5.35;5.66;50.46
10.49;0.07;17.37;8.86;5.6;5.83;51.79
7.55;0.05;18.79;11.83;5.45;6.18;50.13
10.69;0.08;17.84;13.51;5.19;7.31;45.39
10.27;0.05;20.43;12.71;4.99;6.49;45.07
6.93;0.04;22.23;13.23;4.0;7.63;45.95
9.11;0.06;23.84;14.73;5.05;7.5;39.7
10.93;0.07;23.14;12.96;5.59;6.6;40.7
10.71;0.06;20.51;11.68;5.5;6.86;44.68
7.02;0.03;22.15;15.1;4.15;6.72;44.84
7.41;0.02;19.28;12.09;3.61;7.71;49.88
7.97;0.03;19.13;12.94;4.09;7.91;47.93
9.08;0.05;17.89;11.72;4.77;6.75;49.74
