angry;disgust;scared;happy;sad;surprised;neutral
2.68;0.0;0.19;93.62;0.62;1.52;1.38
2.8;0.01;0.22;94.9;0.44;0.87;0.76
8.48;0.34;8.01;54.14;14.85;3.09;11.1
1.83;0.1;10.64;58.68;7.18;2.73;18.84
0.06;0.0;0.03;98.8;0.26;0.01;0.83
0.32;0.01;0.01;99.36;0.11;0.01;0.18
0.11;0.01;0.02;99.33;0.12;0.04;0.39
1.14;0.01;1.88;71.2;5.39;0.05;20.34
1.41;0.01;1.33;74.24;6.7;0.03;16.29
2.27;0.0;0.07;95.63;0.46;0.17;1.41
1.73;0.14;2.28;56.71;5.14;0.48;33.53
0.55;0.02;0.01;98.35;0.22;0.02;0.82
1.13;0.05;0.02;97.07;0.36;0.04;1.33
1.08;0.41;0.03;97.18;0.41;0.04;0.84
0.9;0.0;1.64;81.46;6.49;0.04;9.47
1.52;0.01;2.59;74.99;7.56;0.18;13.15
2.04;0.02;19.0;4.75;47.67;1.39;25.12
0.86;0.0;0.66;81.44;5.47;0.06;11.5
0.65;0.01;0.57;80.31;3.83;0.11;14.52
0.96;0.0;0.44;89.07;3.7;0.07;5.75
0.19;0.04;0.03;98.62;0.09;0.04;0.99
2.53;1.56;6.21;55.08;15.71;1.47;17.44
4.75;0.1;4.73;47.7;6.56;2.74;33.43
2.6;0.03;1.92;64.8;3.12;1.92;25.62
1.59;0.01;1.84;73.52;3.61;0.48;18.95
1.61;0.01;1.49;84.87;6.33;0.22;5.46
0.68;0.0;0.7;78.44;6.16;0.22;13.79
0.88;0.0;0.7;82.09;7.48;0.02;8.83
0.83;0.0;0.65;83.7;7.58;0.04;7.19
7.08;0.38;0.36;89.35;1.58;0.11;1.14
9.27;0.36;0.7;85.03;1.52;0.49;2.63
24.2;0.18;1.5;70.65;1.69;0.21;1.56
12.18;0.18;1.06;82.8;1.15;0.47;2.15
14.37;0.22;2.56;77.39;2.8;0.86;1.8
39.64;1.11;3.57;48.23;4.53;1.1;1.82
15.46;0.05;1.76;79.5;0.71;1.49;1.03
47.29;0.14;4.13;42.67;2.89;0.61;2.28
40.55;0.04;6.06;46.9;3.11;0.57;2.77
25.23;0.81;6.46;54.35;8.56;1.09;3.5
20.42;1.07;1.96;69.06;3.57;1.31;2.61
43.58;0.21;3.25;43.22;4.9;0.54;4.3
48.55;0.32;5.56;40.15;2.45;0.44;2.53
22.51;0.39;2.75;69.22;2.67;0.98;1.47
26.15;0.05;10.51;40.14;12.1;0.67;10.4
37.33;0.12;9.1;35.61;7.94;0.59;9.32
26.15;0.24;2.25;65.31;3.24;0.56;2.25
34.02;0.19;13.48;33.73;9.11;1.98;7.48
30.63;0.46;5.61;50.82;6.55;2.48;3.45
0.86;0.0;0.57;64.65;7.7;0.02;26.21
0.94;0.0;0.63;73.58;5.85;0.02;18.97
0.98;0.0;1.89;71.21;12.22;0.07;13.62
0.78;0.0;1.82;71.83;11.67;0.09;13.81
28.39;1.24;7.7;54.41;3.37;3.33;1.55
23.83;0.51;7.35;58.0;3.84;1.84;4.63
44.8;0.28;9.24;35.76;3.39;1.3;5.23
0.89;0.0;0.54;86.44;3.53;0.04;8.57
2.75;0.0;4.99;50.94;7.78;6.22;27.32
5.01;0.07;29.57;7.76;6.86;14.9;35.83
7.5;0.04;26.17;10.81;8.2;12.0;35.27
