Emotions;Percent
surprised;0.03
neutral;87.02
angry;1.32
disgust;0.05
scared;1.62
happy;0.14
sad;10.43
surprised;0.06
neutral;86.39
angry;2.06
disgust;0.09
scared;3.06
happy;0.22
sad;14.61
surprised;0.07
neutral;79.9
angry;1.65
disgust;0.07
scared;3.23
happy;0.13
sad;16.77
surprised;0.03
neutral;78.12
angry;1.57
disgust;0.12
scared;3.26
happy;0.25
sad;11.8
surprised;0.02
neutral;82.99
angry;1.22
disgust;0.04
scared;2.32
happy;0.23
sad;10.89
surprised;0.05
neutral;85.26
angry;1.67
disgust;0.08
scared;2.58
happy;0.15
sad;14.72
surprised;0.03
neutral;80.78
angry;2.19
disgust;0.09
scared;3.83
happy;0.17
sad;14.15
surprised;0.05
neutral;79.52
angry;2.76
disgust;0.19
scared;4.47
happy;0.17
sad;15.45
surprised;0.02
neutral;76.94
angry;2.53
disgust;0.21
scared;1.81
happy;0.18
sad;14.08
surprised;0.04
neutral;81.15
angry;2.32
disgust;0.05
scared;2.51
happy;0.1
sad;12.35
surprised;0.04
neutral;82.62
angry;3.4
disgust;0.24
scared;3.08
happy;0.14
sad;13.54
surprised;0.04
neutral;79.56
angry;3.36
disgust;0.94
scared;3.02
happy;0.12
sad;17.46
surprised;0.04
neutral;75.05
angry;1.5
disgust;0.29
scared;2.57
happy;0.08
sad;12.05
surprised;0.03
neutral;83.47
angry;0.97
disgust;0.2
scared;2.35
happy;0.12
sad;10.26
surprised;0.03
neutral;86.08
angry;2.87
disgust;0.39
scared;5.29
happy;0.14
sad;18.49
surprised;0.05
neutral;72.77
angry;3.44
disgust;0.18
scared;4.8
happy;0.12
sad;20.71
surprised;0.04
neutral;70.72
angry;2.33
disgust;0.17
scared;3.27
happy;0.23
sad;14.96
surprised;0.07
neutral;78.96
angry;2.56
disgust;0.11
scared;3.11
happy;0.19
sad;15.33
surprised;0.05
neutral;78.65
angry;1.91
disgust;0.11
scared;3.72
happy;0.28
sad;12.08
surprised;0.02
neutral;81.87
angry;1.59
disgust;0.08
scared;2.32
happy;0.22
sad;9.48
surprised;0.03
neutral;86.29
angry;3.05
disgust;0.19
scared;2.54
happy;0.2
sad;10.15
surprised;0.05
neutral;83.82
angry;1.54
disgust;0.04
scared;2.38
happy;0.09
sad;14.92
surprised;0.01
neutral;81.03
angry;2.7
disgust;0.2
scared;2.19
happy;0.13
sad;12.53
surprised;0.04
neutral;82.21
angry;2.99
disgust;0.15
scared;2.24
happy;0.08
sad;12.66
surprised;0.04
neutral;81.85
angry;2.62
disgust;0.12
scared;3.58
happy;0.15
sad;12.38
surprised;0.02
neutral;81.12
angry;4.22
disgust;0.27
scared;2.49
happy;0.08
sad;17.1
surprised;0.03
neutral;75.8
angry;2.88
disgust;0.28
scared;1.79
happy;0.16
sad;13.57
surprised;0.04
neutral;81.28
angry;3.95
disgust;0.3
scared;2.17
happy;0.14
sad;14.49
surprised;0.03
neutral;78.91
angry;1.9
disgust;0.12
scared;2.18
happy;0.14
sad;12.55
surprised;0.02
neutral;83.09
angry;4.51
disgust;0.13
scared;3.62
happy;0.1
sad;16.2
surprised;0.09
neutral;75.36
angry;3.69
disgust;0.09
scared;3.16
happy;0.16
sad;14.02
surprised;0.08
neutral;78.8
angry;2.48
disgust;0.14
scared;4.02
happy;0.18
sad;17.0
surprised;0.06
neutral;76.12
angry;3.67
disgust;0.16
scared;2.53
happy;0.1
sad;14.56
surprised;0.03
neutral;78.95
angry;1.95
disgust;0.09
scared;2.53
happy;0.13
sad;12.68
surprised;0.06
neutral;82.56
angry;1.58
disgust;0.05
scared;1.73
happy;0.14
sad;10.91
surprised;0.04
neutral;85.55
angry;1.43
disgust;0.04
scared;2.04
happy;0.07
sad;12.22
surprised;0.02
neutral;84.18
angry;1.89
disgust;0.1
scared;3.19
happy;0.16
sad;13.72
surprised;0.03
neutral;80.92
angry;2.09
disgust;0.08
scared;1.8
happy;0.08
sad;13.19
surprised;0.02
neutral;82.74
angry;1.93
disgust;0.08
scared;2.22
happy;0.12
sad;11.25
surprised;0.05
neutral;84.35
angry;1.74
disgust;0.1
scared;2.38
happy;0.13
sad;14.46
surprised;0.07
neutral;81.13
angry;2.58
disgust;0.21
scared;1.51
happy;0.1
sad;13.74
surprised;0.02
neutral;81.83
angry;1.74
disgust;0.08
scared;1.78
happy;0.15
sad;9.96
surprised;0.03
neutral;86.27
angry;1.35
disgust;0.06
scared;3.16
happy;0.15
sad;14.19
surprised;0.04
neutral;81.05
angry;1.46
disgust;0.05
scared;1.67
happy;0.13
sad;11.15
surprised;0.03
neutral;85.51
angry;2.58
disgust;0.08
scared;2.77
happy;0.18
sad;17.27
surprised;0.11
neutral;77.01
angry;1.66
disgust;0.04
scared;1.92
happy;0.14
sad;12.17
surprised;0.02
neutral;84.06
angry;1.63
disgust;0.07
scared;1.2
happy;0.15
sad;9.17
surprised;0.02
neutral;87.77
angry;1.09
disgust;0.03
scared;1.52
happy;0.13
sad;11.04
surprised;0.01
neutral;86.18
angry;1.65
disgust;0.09
scared;1.21
happy;0.08
sad;11.85
surprised;0.01
neutral;85.12
angry;1.37
disgust;0.12
scared;1.58
happy;0.12
sad;11.54
surprised;0.02
neutral;85.24
angry;1.0
disgust;0.03
scared;1.7
happy;0.13
sad;13.11
surprised;0.01
neutral;84.01
angry;0.87
disgust;0.04
scared;1.3
happy;0.1
sad;10.28
surprised;0.02
neutral;87.38
angry;1.28
disgust;0.03
scared;1.47
happy;0.15
sad;10.81
surprised;0.02
neutral;86.25
angry;0.68
disgust;0.02
scared;1.27
happy;0.11
sad;9.15
surprised;0.01
neutral;88.76
angry;1.18
disgust;0.04
scared;1.81
happy;0.1
sad;10.43
surprised;0.01
neutral;86.44
angry;0.64
disgust;0.01
scared;1.38
happy;0.06
sad;9.83
surprised;0.02
neutral;88.06
angry;1.43
disgust;0.04
scared;2.53
happy;0.08
sad;13.09
surprised;0.01
neutral;82.82
angry;2.15
disgust;0.16
scared;1.46
happy;0.09
sad;11.62
surprised;0.02
neutral;84.51
angry;1.8
disgust;0.07
scared;1.72
happy;0.12
sad;9.99
surprised;0.01
neutral;86.28
angry;1.54
disgust;0.08
scared;1.84
happy;0.15
sad;12.02
surprised;0.02
neutral;84.36
angry;0.89
disgust;0.06
scared;1.11
happy;0.08
sad;8.13
surprised;0.02
neutral;89.72
angry;1.23
disgust;0.05
scared;2.71
happy;0.1
sad;14.51
surprised;0.03
neutral;81.36
angry;0.99
disgust;0.03
scared;1.71
happy;0.06
sad;12.56
surprised;0.02
neutral;84.64
angry;1.49
disgust;0.06
scared;1.49
happy;0.1
sad;8.64
surprised;0.01
neutral;88.2
angry;1.62
disgust;0.09
scared;4.33
happy;0.15
sad;15.67
surprised;0.02
neutral;78.13
angry;2.62
disgust;0.13
scared;2.66
happy;0.1
sad;13.43
surprised;0.01
neutral;81.04
angry;2.09
disgust;0.09
scared;4.12
happy;0.1
sad;18.81
