Emotions;Percent
happy;1.90
sad;2.63
surprised;0.18
neutral;93.11
angry;1.22
disgust;0.05
scared;0.37
happy;1.11
sad;1.49
surprised;0.10
neutral;95.66
angry;1.22
disgust;0.05
scared;0.56
happy;1.44
sad;2.32
surprised;0.15
neutral;94.26
angry;1.33
disgust;0.03
scared;0.51
happy;1.46
sad;2.55
surprised;0.12
neutral;94.00
angry;1.25
disgust;0.03
scared;0.61
happy;1.16
sad;2.45
surprised;0.14
neutral;94.37
angry;0.65
disgust;0.03
scared;0.27
happy;1.00
sad;1.16
surprised;0.09
neutral;96.79
angry;1.68
disgust;0.02
scared;0.89
happy;0.80
sad;2.61
surprised;0.23
neutral;93.77
angry;1.25
disgust;0.03
scared;0.62
happy;1.04
sad;2.01
surprised;0.20
neutral;94.85
angry;1.42
disgust;0.01
scared;0.89
happy;1.44
sad;2.15
surprised;0.27
neutral;93.81
angry;1.03
disgust;0.01
scared;0.53
happy;1.09
sad;1.45
surprised;0.26
neutral;95.63
angry;1.80
disgust;0.03
scared;0.77
happy;0.81
sad;2.14
surprised;0.30
neutral;94.16
angry;1.31
disgust;0.03
scared;0.58
happy;1.58
sad;1.66
surprised;0.22
neutral;94.62
angry;0.88
disgust;0.02
scared;0.53
happy;1.01
sad;1.62
surprised;0.26
neutral;95.69
angry;1.15
disgust;0.05
scared;0.56
happy;1.55
sad;1.48
surprised;0.13
neutral;95.08
angry;0.83
disgust;0.02
scared;0.38
happy;1.32
sad;1.05
surprised;0.11
neutral;96.30
angry;1.92
disgust;0.06
scared;0.65
happy;1.54
sad;1.53
surprised;0.10
neutral;94.18
angry;2.40
disgust;0.08
scared;2.02
happy;5.02
sad;2.00
surprised;0.34
neutral;88.14
angry;2.17
disgust;0.05
scared;0.84
happy;5.86
sad;1.11
surprised;0.15
neutral;89.82
angry;1.75
disgust;0.04
scared;1.02
happy;3.72
sad;2.00
surprised;0.26
neutral;91.22
angry;1.53
disgust;0.04
scared;1.36
happy;6.06
sad;1.58
surprised;0.40
neutral;89.03
angry;2.24
disgust;0.13
scared;4.95
happy;55.70
sad;2.40
surprised;1.23
neutral;33.35
angry;5.11
disgust;0.16
scared;7.35
happy;51.30
sad;2.06
surprised;1.69
neutral;32.33
angry;4.58
disgust;0.04
scared;6.29
happy;58.07
sad;2.12
surprised;0.87
neutral;28.03
angry;4.01
disgust;0.02
scared;8.14
happy;56.19
sad;3.14
surprised;1.18
neutral;27.32
angry;5.20
disgust;0.02
scared;11.53
happy;34.98
sad;11.90
surprised;0.95
neutral;35.42
angry;6.96
disgust;0.09
scared;6.22
happy;69.33
sad;2.37
surprised;1.34
neutral;13.68
angry;12.55
disgust;0.01
scared;30.48
happy;7.98
sad;3.63
surprised;4.18
neutral;41.18
angry;15.72
disgust;0.01
scared;23.94
happy;9.25
sad;3.83
surprised;3.63
neutral;43.62
angry;8.17
disgust;0.00
scared;5.23
happy;20.87
sad;1.75
surprised;0.43
neutral;63.55
angry;16.46
disgust;0.01
scared;26.89
happy;8.30
sad;4.17
surprised;3.29
neutral;40.88
angry;11.98
disgust;0.00
scared;5.03
happy;32.12
sad;1.87
surprised;0.49
neutral;48.51
angry;11.73
disgust;0.01
scared;19.83
happy;8.32
sad;3.20
surprised;3.90
neutral;53.01
angry;10.64
disgust;0.01
scared;20.18
happy;8.38
sad;3.28
surprised;3.71
neutral;53.80
angry;6.74
disgust;0.07
scared;6.53
happy;26.32
sad;5.20
surprised;0.20
neutral;54.93
angry;13.68
disgust;0.01
scared;19.27
happy;8.02
sad;3.18
surprised;3.63
neutral;52.20
angry;6.88
disgust;0.00
scared;4.75
happy;41.01
sad;3.32
surprised;0.61
neutral;43.42
angry;16.08
disgust;0.02
scared;9.23
happy;17.98
sad;10.13
surprised;0.29
neutral;46.26
angry;16.17
disgust;0.01
scared;14.91
happy;17.71
sad;11.09
surprised;2.32
neutral;37.78
angry;10.85
disgust;0.34
scared;3.85
happy;4.42
sad;9.95
surprised;0.71
neutral;69.87
angry;2.17
disgust;0.02
scared;1.13
happy;5.40
sad;2.61
surprised;0.85
neutral;87.83
angry;1.13
disgust;0.05
scared;1.29
happy;12.98
sad;2.68
surprised;0.88
neutral;81.00
angry;2.46
disgust;0.20
scared;3.61
happy;5.58
sad;4.56
surprised;1.63
neutral;81.96
angry;2.22
disgust;0.24
scared;2.63
happy;11.42
sad;4.85
surprised;2.15
neutral;76.48
angry;2.84
disgust;0.19
scared;4.08
happy;9.53
sad;5.10
surprised;2.86
neutral;75.41
angry;2.67
disgust;0.21
scared;4.77
happy;9.80
sad;5.00
surprised;2.09
neutral;75.46
angry;2.50
disgust;0.10
scared;5.05
happy;8.51
sad;5.85
surprised;3.14
neutral;74.86
angry;1.82
disgust;0.09
scared;2.91
happy;8.85
sad;3.98
surprised;2.33
neutral;80.02
angry;2.17
disgust;0.05
scared;2.30
happy;9.82
sad;3.50
surprised;1.52
neutral;80.64
angry;4.18
disgust;0.05
scared;3.88
happy;5.89
sad;4.46
surprised;3.37
neutral;78.18
angry;2.28
disgust;0.08
scared;2.44
happy;3.44
sad;4.84
surprised;1.71
neutral;85.21
angry;2.33
disgust;0.06
scared;2.70
happy;5.96
sad;3.02
surprised;1.29
neutral;84.65
angry;3.58
disgust;0.04
scared;2.99
happy;4.84
sad;2.47
surprised;2.63
neutral;83.44
angry;2.72
disgust;0.02
scared;1.71
happy;3.90
sad;2.59
surprised;1.00
neutral;88.04
angry;2.56
disgust;0.11
scared;2.80
happy;3.26
sad;2.46
surprised;1.34
neutral;87.47
angry;1.48
disgust;0.10
scared;1.04
happy;2.34
sad;1.51
surprised;0.48
neutral;93.05
angry;1.58
disgust;0.10
scared;4.92
happy;4.19
sad;5.50
surprised;0.93
neutral;82.79
angry;1.45
disgust;0.47
scared;2.01
happy;15.97
sad;4.83
surprised;0.07
neutral;75.19
angry;1.28
disgust;0.09
scared;1.24
happy;8.45
sad;3.13
surprised;0.04
neutral;85.77
angry;1.96
disgust;0.32
scared;1.89
happy;5.37
sad;4.31
surprised;0.06
neutral;86.09
angry;1.51
disgust;0.13
scared;1.54
happy;2.73
sad;1.98
surprised;0.04
neutral;92.06
angry;2.36
disgust;0.35
scared;2.00
happy;5.02
sad;4.89
