Emotions;Percent
disgust;2.05
scared;5.92
happy;18.87
sad;7.70
surprised;12.13
neutral;47.10
angry;3.64
disgust;0.03
scared;16.50
happy;5.80
sad;5.55
surprised;20.79
neutral;47.69
angry;2.10
disgust;0.27
scared;10.51
happy;7.32
sad;6.88
surprised;51.29
neutral;21.64
angry;3.19
disgust;0.01
scared;14.31
happy;5.07
sad;3.58
surprised;16.03
neutral;57.81
angry;5.19
disgust;1.71
scared;8.05
happy;15.50
sad;13.29
surprised;22.12
neutral;34.14
angry;3.26
disgust;0.57
scared;12.17
happy;6.94
sad;7.76
surprised;43.81
neutral;25.48
angry;2.95
disgust;0.37
scared;10.84
happy;9.96
sad;8.71
surprised;45.02
neutral;22.15
angry;3.59
disgust;1.75
scared;9.69
happy;21.68
sad;11.62
surprised;19.95
neutral;31.73
angry;3.50
disgust;1.25
scared;10.24
happy;26.46
sad;12.69
surprised;18.09
neutral;27.77
angry;2.93
disgust;3.40
scared;8.47
happy;28.59
sad;10.47
surprised;17.81
neutral;28.34
angry;5.08
disgust;1.02
scared;9.12
happy;17.56
sad;16.70
surprised;20.82
neutral;29.71
angry;2.91
disgust;2.27
scared;8.06
happy;26.35
sad;10.58
surprised;25.56
neutral;24.28
angry;3.29
disgust;1.61
scared;13.71
happy;12.65
sad;11.26
surprised;21.31
neutral;36.17
angry;5.58
disgust;3.73
scared;11.99
happy;20.06
sad;8.81
surprised;23.55
neutral;26.27
angry;5.76
disgust;0.01
scared;19.57
happy;7.55
sad;4.12
surprised;14.73
neutral;48.26
angry;4.65
disgust;4.91
scared;11.35
happy;22.40
sad;10.68
surprised;19.31
neutral;26.71
angry;3.36
disgust;0.01
scared;21.83
happy;6.22
sad;3.53
surprised;18.49
neutral;46.57
angry;4.54
disgust;1.74
scared;15.76
happy;17.41
sad;11.28
surprised;16.22
neutral;33.05
angry;4.32
disgust;0.02
scared;17.37
happy;7.40
sad;5.20
surprised;20.03
neutral;45.65
angry;14.04
disgust;0.45
scared;23.56
happy;10.74
sad;14.14
surprised;5.25
neutral;31.81
angry;6.69
disgust;6.56
scared;15.07
happy;9.98
sad;11.23
surprised;27.73
neutral;22.73
angry;11.75
disgust;0.19
scared;36.72
happy;19.35
sad;6.13
surprised;6.68
neutral;19.19
angry;5.50
disgust;0.76
scared;12.80
happy;4.34
sad;7.88
surprised;38.37
neutral;30.35
angry;2.55
disgust;4.36
scared;11.96
happy;14.92
sad;7.89
surprised;21.93
neutral;36.38
angry;3.81
disgust;2.33
scared;10.75
happy;11.00
sad;10.11
surprised;33.96
neutral;28.04
angry;3.03
disgust;3.28
scared;17.78
happy;12.42
sad;11.43
surprised;30.94
neutral;21.11
angry;4.11
disgust;0.78
scared;11.18
happy;23.09
sad;12.83
surprised;14.16
neutral;33.85
angry;4.19
disgust;0.00
scared;17.16
happy;3.93
sad;3.24
surprised;23.93
neutral;47.55
angry;4.25
disgust;2.14
scared;6.53
happy;11.83
sad;7.82
surprised;16.44
neutral;50.99
angry;2.66
disgust;1.44
scared;9.28
happy;14.61
sad;7.88
surprised;22.86
neutral;41.27
angry;2.81
disgust;3.07
scared;9.68
happy;8.29
sad;4.86
surprised;23.19
neutral;48.11
angry;8.35
disgust;0.20
scared;32.39
happy;25.21
sad;4.44
surprised;7.20
neutral;22.22
angry;8.38
disgust;0.01
scared;17.87
happy;13.64
sad;2.34
surprised;5.48
neutral;52.28
angry;3.61
disgust;0.52
scared;12.63
happy;16.77
sad;8.26
surprised;27.60
neutral;30.62
angry;13.32
disgust;0.53
scared;25.37
happy;10.01
sad;14.24
surprised;7.41
neutral;29.11
angry;3.84
disgust;0.49
scared;9.67
happy;19.23
sad;13.33
surprised;24.70
neutral;28.74
angry;4.75
disgust;4.94
scared;8.19
happy;19.70
sad;9.04
surprised;6.77
neutral;46.60
angry;5.10
disgust;5.10
scared;8.21
happy;18.14
sad;10.18
surprised;13.08
neutral;40.19
angry;3.95
disgust;0.02
scared;16.70
happy;7.27
sad;6.90
surprised;8.98
neutral;56.19
angry;4.30
disgust;0.00
scared;12.50
happy;3.87
sad;2.83
surprised;25.94
neutral;50.57
angry;4.24
disgust;0.00
scared;12.44
happy;3.86
sad;2.77
surprised;28.29
neutral;48.41
angry;16.00
disgust;0.19
scared;31.84
happy;20.84
sad;7.29
surprised;5.17
neutral;18.68
angry;2.33
disgust;5.21
scared;8.10
happy;25.78
sad;6.79
surprised;17.87
neutral;33.90
angry;12.66
disgust;0.11
scared;38.81
happy;13.88
sad;4.26
surprised;5.89
neutral;24.40
angry;7.32
disgust;6.24
scared;6.20
happy;25.94
sad;8.19
surprised;4.70
neutral;41.41
angry;6.33
disgust;0.00
scared;17.51
happy;5.94
sad;2.91
surprised;10.89
neutral;56.41
angry;4.64
disgust;2.17
scared;7.35
happy;30.85
sad;9.61
surprised;6.16
neutral;39.22
angry;3.26
disgust;6.42
scared;6.07
happy;17.61
sad;6.49
surprised;9.66
neutral;50.50
angry;6.26
disgust;0.01
scared;19.66
happy;5.93
sad;5.41
surprised;10.68
neutral;52.06
angry;4.84
disgust;2.41
scared;8.40
happy;8.15
sad;10.66
surprised;19.59
neutral;45.94
angry;4.01
disgust;3.40
scared;14.11
happy;13.05
sad;13.36
surprised;11.26
neutral;40.80
angry;3.52
disgust;5.78
scared;12.99
happy;15.38
sad;7.77
surprised;22.73
neutral;31.82
angry;5.02
disgust;0.01
scared;18.62
happy;7.02
sad;5.57
surprised;14.34
neutral;49.41
angry;8.35
disgust;0.20
scared;38.82
happy;13.08
sad;8.85
surprised;7.71
neutral;22.99
angry;6.14
disgust;0.01
scared;14.16
happy;8.20
sad;3.73
surprised;13.44
neutral;54.31
angry;3.46
disgust;2.26
scared;8.99
happy;19.46
sad;9.72
surprised;7.80
neutral;48.31
angry;4.43
disgust;2.42
scared;7.43
happy;25.02
sad;6.82
surprised;11.79
neutral;42.09
angry;4.23
disgust;0.02
scared;20.85
happy;7.11
sad;6.23
surprised;16.16
neutral;45.41
angry;3.02
disgust;0.02
scared;13.70
happy;6.19
sad;5.78
surprised;19.33
neutral;51.97
angry;4.13
disgust;0.01
scared;19.41
happy;6.79
sad;6.83
surprised;11.14
neutral;51.68
angry;3.81
disgust;0.75
scared;12.98
happy;17.65
sad;5.57
surprised;31.14
neutral;28.10
angry;2.86
disgust;5.56
scared;10.00
happy;22.78
sad;5.74
surprised;18.24
neutral;34.81
angry;2.15
disgust;2.81
scared;10.62
happy;12.62
sad;4.74
surprised;16.21
neutral;50.84
angry;3.84
disgust;5.47
scared;12.64
happy;15.67
sad;10.61
surprised;22.76
neutral;29.02
angry;5.75
disgust;0.00
scared;15.73
happy;6.33
sad;3.70
surprised;14.94
neutral;53.54
angry;3.24
disgust;0.01
scared;16.62
happy;8.23
sad;6.28
surprised;17.06
neutral;48.56
angry;3.30
disgust;8.49
scared;9.42
happy;12.72
sad;6.58
surprised;13.85
neutral;45.62
angry;7.83
disgust;0.03
scared;15.49
happy;10.88
sad;4.33
surprised;9.23
neutral;52.22
angry;5.89
disgust;15.07
scared;7.96
happy;22.20
sad;7.46
surprised;3.65
neutral;37.76
angry;3.38
disgust;2.36
scared;11.32
happy;18.31
sad;7.44
surprised;9.40
neutral;47.80
angry;3.58
disgust;0.02
scared;17.90
happy;7.32
sad;6.44
surprised;10.52
neutral;54.21
angry;2.79
disgust;9.59
scared;9.10
happy;13.89
sad;7.05
surprised;12.61
neutral;44.97
angry;4.24
disgust;6.99
scared;14.13
happy;5.72
sad;17.14
surprised;18.05
neutral;33.74
angry;5.64
disgust;2.37
scared;12.74
happy;6.46
sad;8.43
surprised;26.29
neutral;38.08
angry;5.90
disgust;4.35
scared;10.09
happy;8.20
sad;11.62
surprised;16.44
neutral;43.40
angry;3.89
disgust;9.94
scared;8.75
happy;7.53
sad;5.76
surprised;34.52
neutral;29.61
angry;3.42
disgust;4.53
scared;10.24
happy;8.69
sad;4.96
surprised;18.83
neutral;49.33
angry;9.28
disgust;0.00
scared;12.11
happy;10.26
sad;3.93
surprised;8.06
neutral;56.36
angry;3.75
disgust;4.07
scared;9.60
happy;26.09
sad;6.75
surprised;12.94
neutral;36.79
angry;4.00
disgust;2.98
scared;8.24
happy;42.52
sad;8.61
surprised;12.84
neutral;20.81
angry;4.53
disgust;4.35
scared;14.99
happy;10.62
sad;5.68
surprised;11.25
neutral;48.58
angry;4.96
disgust;3.89
scared;11.93
happy;24.87
sad;11.96
surprised;18.25
neutral;24.15
angry;4.98
disgust;1.41
scared;13.32
happy;12.19
sad;11.44
surprised;23.29
neutral;33.37
angry;5.71
