angry;disgust;scared;happy;sad;surprised;neutral
10.21;0.05;5.9;1.08;26.94;0.19;55.63
8.32;0.06;5.88;0.57;22.73;0.14;62.29
7.32;0.06;5.27;0.61;24.68;0.2;61.87
10.68;0.17;5.85;0.49;18.05;0.23;64.53
8.07;0.06;7.39;0.76;22.19;0.19;61.33
9.63;0.12;5.99;1.44;27.65;0.22;54.94
11.39;0.07;5.45;0.59;21.67;0.36;60.47
9.4;0.07;6.46;1.49;27.34;0.21;55.03
9.04;0.06;8.82;1.51;23.35;0.28;56.95
8.81;0.08;7.45;0.7;23.93;0.19;58.84
10.72;0.06;5.88;1.38;22.76;0.29;58.91
11.09;0.14;7.66;0.4;30.48;0.13;50.11
14.1;0.11;6.54;0.44;24.5;0.15;54.17
11.11;0.08;6.58;1.12;19.86;0.27;60.97
11.43;0.09;7.1;1.98;22.94;0.29;56.16
10.88;0.14;5.41;0.64;22.62;0.19;60.11
10.85;0.09;7.91;1.73;26.73;0.27;52.42
11.37;0.09;6.63;1.07;23.73;0.23;56.9
9.76;0.09;6.36;0.49;25.78;0.18;57.33
9.27;0.06;5.9;0.72;23.59;0.17;60.29
9.41;0.18;6.5;1.43;24.2;0.22;58.06
8.57;0.08;7.62;1.33;21.64;0.31;60.45
13.73;0.22;8.17;1.64;22.52;0.26;53.46
7.14;0.05;5.96;1.59;17.31;0.16;67.8
9.28;0.07;8.41;2.02;28.49;0.34;51.39
8.1;0.1;7.45;1.62;21.96;0.22;60.56
7.98;0.1;6.79;0.94;19.73;0.26;64.21
10.98;0.1;7.22;0.91;26.02;0.25;54.53
8.44;0.07;7.83;2.61;21.44;0.29;59.32
8.57;0.07;6.28;0.71;23.78;0.23;60.36
12.9;0.06;7.08;0.68;25.32;0.15;53.81
11.56;0.06;6.53;1.77;20.27;0.24;59.57
6.92;0.07;7.67;1.72;20.9;0.25;62.47
7.77;0.06;6.9;1.84;21.23;0.29;61.89
11.03;0.06;7.03;2.17;23.03;0.31;56.38
11.6;0.14;6.02;2.52;27.15;0.35;52.22
6.63;0.09;7.15;2.36;22.13;0.32;61.31
11.31;0.14;6.48;1.36;20.09;0.3;60.33
10.43;0.15;6.46;2.86;22.31;0.33;57.45
11.34;0.18;6.29;2.24;26.9;0.26;52.78
12.0;0.1;6.95;1.09;29.65;0.31;49.9
11.86;0.12;6.67;1.25;30.63;0.28;49.19
