angry;disgust;scared;happy;sad;surprised;neutral
3.02;0.01;23.41;10.84;7.46;6.77;48.48
5.75;0.07;2.59;9.54;10.38;0.19;71.48
4.16;0.05;2.04;13.3;10.94;0.63;68.88
4.15;0.05;2.06;13.15;11.01;0.62;68.95
7.24;0.13;3.06;15.49;13.65;0.36;60.08
4.53;0.05;3.43;9.5;12.51;0.38;69.61
2.2;0.06;1.77;16.07;6.61;0.15;73.14
2.5;0.01;1.75;13.73;8.96;0.27;72.78
2.71;0.01;1.6;9.02;8.99;0.19;77.47
17.4;0.27;4.16;11.46;14.34;1.23;51.13
6.09;0.04;2.07;6.17;6.46;0.29;78.89
3.78;0.04;1.77;18.7;7.43;0.27;68.01
6.23;0.02;2.34;9.53;7.22;0.27;74.39
8.65;0.14;3.01;17.75;6.72;0.3;63.44
4.73;0.09;1.57;19.07;5.91;0.11;68.52
15.52;0.69;3.05;7.75;10.47;1.28;61.24
7.29;0.05;3.75;9.62;12.5;0.3;66.48
4.33;0.03;2.01;12.78;6.39;0.24;74.21
4.8;0.22;2.37;10.96;12.43;0.15;69.06
3.28;0.04;2.86;8.05;13.53;0.42;71.83
4.41;0.03;1.19;11.87;7.29;0.16;75.05
6.48;0.45;6.22;5.69;28.11;0.11;52.94
5.21;0.34;7.71;6.66;30.13;0.14;49.81
3.05;0.36;6.44;6.39;22.04;0.07;61.65
6.3;0.89;5.79;4.78;22.41;0.15;59.69
3.9;0.63;4.35;6.94;11.48;0.06;72.64
5.18;0.96;5.35;4.85;12.17;0.08;71.4
1.76;0.19;2.29;12.22;7.22;0.05;76.26
1.41;0.05;2.56;5.53;9.71;0.05;80.7
1.46;0.05;2.89;5.58;10.5;0.05;79.46
0.91;0.03;12.05;26.21;8.8;8.69;43.31
3.63;0.0;19.96;3.96;2.54;12.76;57.15
1.9;0.02;2.66;4.02;4.72;0.42;86.24
4.92;0.01;14.69;9.56;4.27;14.65;51.9
3.63;0.08;3.28;6.13;7.37;0.62;78.89
3.34;0.08;3.09;5.61;7.15;0.68;80.06
5.51;0.14;3.25;16.45;4.4;1.5;68.77
