angry;disgust;scared;happy;sad;surprised;neutral
13.48;0.02;37.49;14.72;13.09;3.55;17.65
19.03;0.02;21.65;7.56;5.77;5.41;40.55
12.88;0.06;36.47;17.85;13.33;2.71;16.7
19.08;0.01;25.52;19.89;8.53;2.17;24.8
18.53;0.01;22.1;24.89;6.25;1.61;26.62
20.75;0.04;29.99;18.67;12.72;1.87;15.97
27.66;0.01;17.76;20.42;10.37;1.8;21.99
26.33;0.04;24.59;13.43;9.3;1.75;24.56
6.48;0.07;29.37;31.69;15.63;3.25;13.51
20.06;0.02;26.13;18.88;10.15;1.73;23.03
24.26;0.0;27.73;15.91;10.26;1.32;20.51
17.35;0.02;25.31;24.36;9.5;1.48;21.98
19.58;0.02;32.77;16.87;10.35;3.28;17.12
10.96;0.0;17.78;8.7;2.62;4.38;55.56
13.37;0.02;21.88;9.16;5.78;8.17;41.62
14.98;0.04;21.42;7.07;6.28;7.78;42.44
17.72;0.02;14.43;7.44;3.24;9.52;47.64
2.95;0.93;3.95;49.56;31.58;0.51;10.52
2.16;0.23;2.12;73.58;7.78;0.92;13.21
0.39;0.02;1.14;76.76;11.34;0.09;10.26
0.57;0.03;3.45;57.26;25.03;0.26;13.4
0.27;0.01;0.96;75.97;8.83;0.15;13.8
0.64;0.02;2.02;73.13;13.52;0.25;10.41
1.17;0.14;3.78;70.15;18.92;0.4;5.43
1.37;0.74;3.21;58.49;19.09;0.5;16.6
0.81;0.08;3.21;64.33;13.19;0.14;18.23
17.66;0.13;4.45;42.21;10.4;0.66;24.47
