angry;disgust;scared;happy;sad;surprised;neutral
13.54;0.06;14.78;24.67;5.45;2.98;38.51
12.12;0.04;16.11;21.97;4.93;3.11;41.71
9.83;0.04;14.23;17.33;3.48;2.35;52.75
12.91;0.02;15.52;13.63;4.4;2.62;50.91
9.91;0.01;14.78;10.74;3.18;2.15;59.22
10.74;0.02;16.53;12.88;2.94;2.4;54.49
15.82;0.05;17.07;20.17;5.46;2.65;38.79
12.22;0.03;14.95;13.57;4.04;1.92;53.27
12.29;0.04;15.95;18.93;4.45;2.68;45.66
15.14;0.03;18.58;19.52;6.36;2.52;37.85
11.31;0.05;17.19;23.43;5.57;2.65;39.8
15.45;0.06;18.79;20.44;5.79;2.78;36.69
13.37;0.05;16.87;24.81;5.96;2.81;36.13
14.36;0.06;16.84;18.24;4.79;3.27;42.44
19.87;0.09;17.1;21.86;6.2;2.76;32.12
15.5;0.07;19.43;23.55;4.0;3.03;34.43
10.17;0.06;16.2;16.52;2.96;2.81;51.27
13.72;0.05;18.48;15.16;4.36;3.06;45.18
8.8;0.03;13.54;14.76;3.5;1.37;57.99
13.0;0.05;15.54;18.89;5.1;3.55;43.87
10.36;0.04;14.27;11.7;3.36;1.95;58.32
11.3;0.03;18.07;11.04;4.9;2.24;52.42
12.45;0.03;16.15;14.85;4.64;3.75;48.13
12.13;0.06;15.15;15.35;3.71;2.26;51.33
13.23;0.06;16.01;17.53;5.42;3.28;44.48
13.71;0.06;14.93;18.94;4.5;4.62;43.24
14.61;0.07;16.76;19.23;4.9;4.24;40.2
9.79;0.03;20.34;11.43;3.76;3.87;50.79
11.8;0.1;19.93;21.01;4.23;6.6;36.33
15.07;0.06;22.03;18.06;4.96;3.56;36.26
11.99;0.04;15.5;15.87;4.27;2.26;50.07
12.43;0.08;21.23;16.4;4.82;4.62;40.43
14.61;0.08;20.63;16.11;4.52;5.01;39.04
15.23;0.05;20.37;16.78;4.81;4.76;37.99
17.75;0.06;20.21;12.16;5.05;5.32;39.46
19.46;0.15;17.77;17.24;4.92;4.85;35.61
17.72;0.13;17.14;16.98;5.02;4.52;38.48
15.77;0.13;16.1;19.34;4.95;3.68;40.02
16.81;0.1;16.93;13.48;5.47;4.35;42.87
12.6;0.1;12.57;22.56;6.13;3.36;42.67
16.14;0.07;18.01;15.05;6.67;5.15;38.91
19.17;0.08;19.17;13.8;5.1;4.41;38.28
18.56;0.08;21.05;16.25;6.26;3.97;33.82
17.29;0.08;17.79;13.93;5.0;4.37;41.55
16.4;0.07;17.32;15.21;5.35;4.4;41.26
21.21;0.09;14.71;17.93;7.05;2.66;36.35
15.08;0.04;20.23;15.42;4.03;4.55;40.64
14.86;0.05;21.77;14.13;4.09;4.48;40.63
16.82;0.07;24.15;15.83;4.77;4.16;34.2
18.71;0.08;18.71;18.15;5.61;4.39;34.36
18.41;0.21;17.11;21.21;6.63;3.54;32.88
17.75;0.07;19.41;16.26;5.97;3.3;37.23
19.94;0.09;14.95;18.23;6.36;2.85;37.57
