angry;disgust;scared;happy;sad;surprised;neutral
3.61;0.03;3.44;33.62;18.25;0.41;40.63
3.41;0.06;3.92;36.16;23.24;0.25;32.95
2.66;0.22;20.15;13.15;8.59;11.44;43.78
4.29;0.07;2.94;38.74;13.73;0.19;40.04
4.02;0.03;2.44;45.14;13.05;0.12;35.2
3.91;0.08;2.61;44.62;19.99;0.19;28.59
5.81;0.07;4.63;31.63;16.91;0.52;40.42
4.21;0.02;3.16;17.06;10.6;0.71;64.24
2.4;0.72;24.53;4.18;15.73;18.89;33.55
7.6;0.39;5.43;27.23;1.91;33.98;23.45
4.56;0.02;4.2;8.62;15.43;2.18;65.0
2.37;0.02;6.19;11.24;34.63;0.58;44.96
2.14;0.11;3.83;39.62;21.11;0.22;32.97
3.7;0.52;5.19;39.99;24.73;0.25;25.61
4.16;0.11;5.82;35.7;20.01;0.42;33.77
15.53;1.62;30.17;2.29;31.45;4.15;14.79
10.22;0.08;29.68;3.98;13.45;5.08;37.5
5.62;0.57;4.85;39.58;17.1;0.44;31.83
6.61;1.06;10.03;31.25;17.62;2.66;30.77
3.36;0.16;3.48;51.6;16.44;0.58;24.39
3.57;0.13;4.67;32.83;25.47;0.64;32.7
4.83;0.1;5.34;34.75;22.74;0.94;31.31
1.13;1.52;8.32;19.66;8.76;13.66;46.95
4.06;0.06;3.21;39.54;14.51;0.57;38.06
13.62;0.51;15.6;31.72;12.35;4.02;22.18
8.92;1.92;19.58;28.56;15.01;3.46;22.55
10.41;0.77;17.79;39.61;11.42;4.02;15.98
4.93;0.07;2.95;25.37;21.0;0.27;45.41
12.28;0.57;12.99;46.08;10.19;4.05;13.84
10.53;0.56;37.4;1.13;34.66;2.66;13.06
5.29;0.03;8.35;10.28;32.43;3.94;39.68
4.34;0.01;8.31;8.86;28.49;3.13;46.85
3.76;0.03;8.32;11.82;22.28;3.02;50.77
6.88;3.08;10.17;22.68;25.61;2.94;28.64
5.35;0.07;6.77;8.53;21.48;4.36;53.44
1.52;0.07;3.63;24.58;5.09;5.45;59.66
3.1;0.37;10.07;17.49;5.87;7.33;55.78
2.49;0.24;5.22;13.86;22.19;4.3;51.7
3.34;0.1;5.96;9.76;21.35;6.72;52.78
3.88;0.07;5.87;16.55;16.01;8.49;49.12
3.2;0.09;6.44;5.93;32.75;2.52;49.08
2.69;3.12;28.76;11.41;9.47;14.78;29.77
21.88;6.61;13.18;35.62;8.52;2.75;11.44
3.67;0.08;4.88;24.4;23.69;0.39;42.89
5.34;0.01;3.13;14.95;13.93;0.54;62.1
2.15;0.03;4.64;13.74;30.24;0.97;48.24
2.33;0.01;4.9;11.11;30.03;1.34;50.28
9.82;3.82;18.59;27.86;13.65;5.48;20.78
1.63;0.01;4.45;12.17;24.34;0.66;56.74
3.45;8.92;11.41;31.08;6.98;7.05;31.12
5.98;0.02;7.0;5.31;30.99;2.33;48.35
3.07;0.04;5.92;12.21;10.87;3.99;63.9
5.15;0.0;12.82;4.67;3.33;17.9;56.14
5.45;0.01;6.86;7.46;30.55;1.57;48.1
7.16;0.03;12.58;13.54;30.19;2.26;34.23
4.74;0.01;5.81;14.94;20.25;0.96;53.29
7.26;0.03;8.87;5.87;25.5;1.59;50.88
8.77;9.47;14.68;38.16;7.89;3.32;17.69
6.02;0.01;16.06;5.51;5.63;23.76;43.02
5.12;0.01;17.69;5.57;4.95;21.73;44.94
6.35;0.01;5.65;8.83;17.06;0.75;61.35
4.53;0.01;16.97;5.11;5.25;23.2;44.93
6.08;0.01;16.47;5.88;5.87;23.47;42.23
5.49;0.01;17.29;5.92;5.46;21.58;44.27
5.4;0.01;17.91;6.26;5.34;20.47;44.61
5.85;0.01;18.62;5.65;5.62;21.26;42.99
6.29;0.01;17.08;5.82;5.86;22.02;42.91
5.61;0.01;14.76;8.24;6.04;21.44;43.89
6.37;0.01;13.82;8.36;5.75;17.69;48.0
6.12;4.59;6.18;59.54;7.24;1.7;14.64
6.15;0.01;15.34;7.6;5.51;20.49;44.9
7.71;4.37;6.56;65.41;5.93;1.46;8.56
6.58;0.02;14.65;7.76;5.82;23.65;41.53
7.32;0.01;13.53;7.54;5.55;23.64;42.41
2.46;0.01;14.99;31.21;8.83;4.73;37.78
3.7;2.67;17.03;40.35;12.9;4.7;18.65
7.85;0.04;19.78;6.14;17.49;5.69;43.0
3.71;9.22;7.08;32.37;16.73;1.84;29.04
12.51;0.59;34.91;2.25;31.57;4.94;13.23
11.46;9.97;13.12;27.87;18.15;1.49;17.94
5.6;0.42;13.86;48.28;15.82;2.24;13.78
5.12;0.01;7.32;9.71;16.81;1.54;59.47
2.94;0.02;3.7;21.9;14.81;1.48;55.15
9.3;0.01;21.3;6.26;2.98;4.69;55.45
2.61;0.01;6.31;15.91;10.21;4.48;60.48
6.65;4.68;10.44;53.33;9.46;1.41;14.03
3.13;0.0;6.31;12.01;9.79;1.72;67.04
4.2;0.01;4.53;10.87;12.4;1.07;66.92
5.13;0.01;8.19;11.62;15.22;0.95;58.89
4.75;0.01;13.3;5.29;4.99;19.41;52.26
3.55;0.01;5.96;12.87;17.71;0.75;59.15
4.05;0.01;15.22;5.25;4.45;16.33;54.69
5.3;0.01;15.02;5.52;4.69;15.43;54.03
4.04;0.01;4.34;16.8;19.03;1.24;54.55
4.98;0.01;14.32;4.42;4.4;18.34;53.54
7.21;0.04;8.73;9.99;20.27;1.48;52.28
3.58;0.01;12.89;5.39;4.0;16.6;57.53
4.11;0.01;14.34;5.34;4.02;16.07;56.12
5.13;0.01;16.12;5.03;4.54;18.13;51.05
15.64;1.91;7.42;54.78;6.64;0.71;12.89
8.89;0.01;19.1;7.05;25.05;2.04;37.85
5.03;0.01;14.79;5.66;4.59;19.19;50.74
4.32;0.01;15.79;4.63;4.33;16.6;54.32
7.09;0.23;2.36;77.16;6.08;0.56;6.53
10.08;1.72;7.47;49.83;14.45;1.51;14.94
2.55;0.0;9.06;5.96;14.37;2.8;65.27
2.84;0.11;1.56;63.59;1.07;12.45;18.38
19.17;0.87;27.13;2.25;33.79;3.95;12.84
5.42;1.5;8.45;26.3;18.57;0.42;39.34
4.5;0.22;4.64;31.18;23.5;0.22;35.74
4.04;0.2;11.85;18.12;34.12;0.33;31.34
3.4;0.03;7.24;33.06;21.51;0.24;34.52
4.08;0.0;10.07;4.23;4.01;25.1;52.51
3.05;0.03;6.96;25.58;27.28;0.18;36.91
12.31;1.12;33.64;2.31;31.81;3.9;14.92
8.93;0.81;4.62;46.74;12.75;0.84;25.32
1.58;1.35;11.32;7.71;44.25;0.24;33.55
4.0;0.05;13.98;46.09;3.97;7.31;24.6
1.86;0.83;8.26;0.44;59.49;0.04;29.08
