angry;disgust;scared;happy;sad;surprised;neutral
1.81;0.01;2.0;7.05;4.4;0.21;84.53
1.68;0.01;1.39;9.98;3.76;0.24;82.94
1.58;0.01;2.17;8.83;3.89;0.22;83.31
1.59;0.0;1.96;7.4;4.18;0.22;84.65
2.04;0.01;1.38;13.93;3.97;0.34;78.33
2.01;0.01;1.64;8.6;3.92;0.27;83.57
1.44;0.0;1.15;14.33;3.51;0.23;79.33
1.74;0.0;1.13;14.99;3.2;0.28;78.65
1.91;0.01;1.75;12.23;4.25;0.33;79.52
2.03;0.01;1.58;13.96;4.16;0.42;77.84
1.82;0.01;1.11;11.71;3.38;0.29;81.68
2.02;0.01;1.22;15.14;3.62;0.31;77.67
2.68;0.0;1.43;11.18;4.53;0.27;79.9
1.92;0.01;1.25;15.57;3.48;0.35;77.42
1.88;0.0;1.22;9.76;4.27;0.2;82.68
2.69;0.01;1.61;11.79;4.97;0.41;78.52
2.46;0.0;1.43;8.87;4.52;0.32;82.4
2.3;0.0;1.21;10.84;3.67;0.26;81.72
1.64;0.0;1.04;11.19;3.46;0.2;82.47
1.97;0.01;1.11;7.4;4.6;0.25;84.68
1.82;0.0;1.12;4.97;4.98;0.21;86.9
1.67;0.0;0.96;10.48;3.9;0.19;82.8
2.41;0.01;1.83;10.02;5.54;0.43;79.74
2.45;0.01;1.92;10.76;5.0;0.45;79.4
2.6;0.01;2.02;10.53;5.24;0.44;79.15
2.1;0.01;1.87;9.73;4.93;0.42;80.94
2.25;0.01;1.65;9.1;5.02;0.35;81.62
1.5;0.01;1.26;6.33;3.83;0.18;86.89
1.39;0.01;2.4;7.41;4.51;0.35;83.93
1.32;0.01;2.29;8.75;3.92;0.31;83.41
1.1;0.0;1.65;9.27;3.84;0.3;83.84
1.11;0.0;1.93;11.01;4.04;0.37;81.54
1.39;0.01;1.99;13.93;4.62;0.4;77.65
1.26;0.01;1.99;12.99;4.12;0.36;79.28
1.23;0.01;1.63;15.6;4.04;0.39;77.09
1.27;0.01;1.85;15.23;4.13;0.43;77.08
1.44;0.01;0.91;11.36;3.5;0.21;82.57
1.27;0.0;1.11;8.22;4.05;0.23;85.12
1.42;0.01;1.39;10.31;4.41;0.27;82.19
1.22;0.0;1.95;12.72;4.4;0.34;79.36
1.08;0.01;1.77;12.28;4.09;0.32;80.46
1.26;0.0;0.7;10.39;3.11;0.11;84.44
1.85;0.01;1.61;7.98;4.12;0.27;84.17
1.49;0.0;1.23;9.33;3.63;0.18;84.13
1.41;0.01;1.05;7.38;3.78;0.14;86.23
1.23;0.0;1.08;8.17;3.45;0.13;85.94
1.38;0.0;0.81;7.3;3.62;0.1;86.79
1.1;0.0;0.74;11.24;3.36;0.12;83.43
1.3;0.0;0.77;8.84;3.61;0.11;85.37
1.18;0.01;0.79;10.78;3.34;0.13;83.77
1.67;0.01;1.1;17.12;3.61;0.34;76.15
1.46;0.01;1.72;12.47;4.94;0.44;78.96
1.15;0.01;2.33;11.79;5.12;0.45;79.15
1.1;0.0;1.05;7.11;3.61;0.14;86.98
1.47;0.0;1.18;6.04;4.18;0.2;86.92
1.47;0.0;1.96;4.74;6.03;0.15;85.64
1.43;0.0;1.22;9.2;3.73;0.2;84.23
1.31;0.01;1.13;8.95;3.47;0.2;84.93
1.09;0.01;0.85;9.94;3.61;0.12;84.38
1.64;0.01;1.27;10.1;3.75;0.25;82.97
2.06;0.0;1.44;4.78;4.49;0.17;87.04
1.69;0.01;1.34;6.03;3.91;0.15;86.87
1.63;0.0;1.73;5.4;4.12;0.19;86.94
1.85;0.0;1.63;7.25;4.23;0.26;84.78
1.23;0.0;0.84;7.86;3.47;0.12;86.47
1.0;0.0;0.87;6.59;3.0;0.14;88.4
1.05;0.01;0.78;12.55;3.13;0.13;82.36
1.09;0.0;0.86;10.03;3.1;0.12;84.79
1.25;0.0;0.72;12.05;3.17;0.15;82.67
1.6;0.0;1.1;7.35;3.63;0.13;86.18
1.96;0.0;1.23;7.47;3.88;0.26;85.2
1.47;0.0;1.11;9.41;3.83;0.21;83.96
1.63;0.0;1.26;9.98;3.59;0.27;83.26
2.07;0.01;1.34;12.04;4.08;0.35;80.11
2.08;0.01;1.35;14.78;3.81;0.41;77.56
1.95;0.01;1.72;9.74;4.03;0.35;82.2
2.11;0.01;1.34;9.9;4.08;0.32;82.25
1.89;0.01;1.43;11.3;3.76;0.33;81.28
2.02;0.01;1.43;11.79;3.89;0.32;80.53
1.84;0.01;1.08;13.72;3.69;0.29;79.38
1.93;0.0;1.38;12.82;3.77;0.41;79.69
1.97;0.01;0.99;15.98;3.5;0.33;77.23
1.6;0.0;0.84;12.35;3.4;0.2;81.6
2.2;0.01;1.29;9.91;3.96;0.22;82.42
2.04;0.0;1.11;9.43;3.75;0.22;83.45
1.78;0.0;1.0;9.15;3.44;0.18;84.44
1.67;0.0;1.04;6.32;3.57;0.13;87.26
2.09;0.01;1.16;8.7;3.53;0.23;84.28
1.41;0.01;0.86;9.42;2.84;0.15;85.32
1.77;0.01;1.16;7.93;3.25;0.18;85.71
1.88;0.01;1.42;6.91;3.74;0.19;85.85
2.85;0.01;2.13;7.69;4.37;0.31;82.65
1.65;0.0;1.16;7.79;2.98;0.13;86.29
1.85;0.01;1.53;5.41;3.99;0.15;87.06
1.75;0.01;2.79;7.7;4.36;0.27;83.13
1.81;0.01;2.98;8.03;4.43;0.31;82.43
1.67;0.0;1.35;6.89;3.81;0.18;86.1
1.84;0.0;1.44;10.95;3.73;0.34;81.7
2.02;0.01;1.65;9.76;4.34;0.31;81.92
1.65;0.01;1.04;9.08;3.78;0.18;84.26
1.94;0.01;2.2;11.12;3.72;0.42;80.6
2.08;0.0;2.37;9.47;3.6;0.47;82.01
2.28;0.0;1.88;9.46;4.02;0.31;82.04
1.51;0.01;1.19;7.2;3.52;0.22;86.35
2.22;0.0;1.35;8.1;3.27;0.27;84.79
1.31;0.01;1.06;11.69;2.9;0.22;82.81
1.47;0.01;0.94;10.02;2.95;0.18;84.44
1.18;0.01;0.76;10.73;3.25;0.12;83.94
1.75;0.0;2.01;6.72;3.37;0.27;85.87
1.73;0.0;1.02;8.51;3.12;0.19;85.43
1.46;0.0;0.86;5.64;3.02;0.1;88.91
1.85;0.0;1.08;7.58;3.04;0.17;86.28
1.51;0.0;0.96;8.44;3.02;0.16;85.9
1.4;0.0;0.86;9.77;3.18;0.14;84.65
1.44;0.0;0.91;9.99;2.86;0.14;84.66
1.14;0.0;0.72;12.91;2.71;0.13;82.39
1.25;0.0;0.75;12.45;3.33;0.12;82.09
1.23;0.0;0.69;12.18;3.13;0.1;82.66
1.27;0.0;0.79;12.09;3.17;0.13;82.54
1.21;0.0;0.7;11.11;3.17;0.12;83.68
1.53;0.0;0.98;10.57;3.33;0.18;83.4
1.26;0.0;0.68;10.27;2.85;0.12;84.82
1.43;0.0;0.71;9.14;3.51;0.1;85.11
1.95;0.01;1.02;7.08;4.11;0.19;85.64
1.84;0.01;1.2;10.1;3.34;0.21;83.31
1.61;0.0;0.79;10.16;3.28;0.16;83.98
1.96;0.0;1.2;8.87;3.56;0.24;84.17
1.9;0.0;1.23;8.31;3.49;0.25;84.81
1.92;0.0;1.53;5.96;4.03;0.25;86.31
1.9;0.01;0.99;8.87;3.86;0.21;84.18
1.59;0.0;0.64;8.38;3.21;0.12;86.06
1.46;0.0;0.61;7.12;3.23;0.1;87.48
1.66;0.0;0.65;8.13;3.26;0.11;86.18
1.81;0.01;0.62;4.4;3.34;0.1;89.72
1.23;0.0;0.52;3.55;2.92;0.06;91.72
1.5;0.0;0.67;5.23;2.76;0.1;89.74
1.45;0.0;0.55;4.99;2.77;0.08;90.16
1.04;0.0;0.54;4.62;2.45;0.07;91.28
0.85;0.0;0.4;3.49;2.23;0.06;92.96
1.01;0.01;0.43;3.58;2.53;0.06;92.38
0.83;0.01;0.86;4.34;3.07;0.13;90.77
1.09;0.01;0.73;7.58;2.77;0.14;87.67
1.35;0.01;1.05;5.1;3.94;0.17;88.39
1.16;0.01;0.71;6.1;3.07;0.12;88.84
1.14;0.0;0.71;4.42;2.89;0.1;90.75
1.23;0.0;0.65;2.96;2.99;0.07;92.1
1.21;0.0;0.78;3.1;2.78;0.12;92.01
0.76;0.0;0.54;2.25;2.66;0.06;93.72
1.35;0.0;0.58;2.69;2.62;0.1;92.66
0.87;0.0;0.44;2.89;2.2;0.07;93.53
0.99;0.0;0.45;4.73;1.97;0.08;91.77
1.04;0.0;0.57;3.23;2.77;0.08;92.31
1.09;0.0;0.58;3.73;2.62;0.08;91.9
1.27;0.0;0.73;4.86;2.77;0.14;90.23
1.28;0.0;0.7;5.39;2.9;0.15;89.58
1.46;0.0;0.94;3.93;3.57;0.18;89.92
1.5;0.0;0.72;4.54;3.02;0.14;90.08
1.66;0.0;1.17;3.97;3.66;0.21;89.33
2.18;0.0;1.33;4.45;5.44;0.27;86.33
1.36;0.0;0.77;5.2;3.26;0.15;89.27
1.23;0.0;0.71;3.41;2.65;0.12;91.87
1.16;0.0;0.67;2.49;2.49;0.08;93.12
1.1;0.0;0.74;2.83;2.98;0.08;92.26
1.19;0.0;0.69;4.76;2.54;0.14;90.68
1.29;0.0;0.73;4.25;3.14;0.12;90.47
1.14;0.0;0.73;2.32;2.9;0.07;92.85
0.94;0.0;0.76;2.82;2.84;0.08;92.55
1.15;0.0;0.82;2.87;3.12;0.08;91.96
1.99;0.0;1.44;3.58;3.97;0.13;88.89
1.33;0.0;0.92;3.85;3.4;0.13;90.36
1.13;0.0;0.9;5.77;3.12;0.13;88.94
0.76;0.0;0.67;3.42;2.75;0.08;92.33
0.88;0.0;0.8;3.44;3.03;0.07;91.79
1.29;0.0;0.94;5.32;3.61;0.1;88.73
1.14;0.0;0.73;3.54;3.0;0.09;91.49
1.29;0.0;1.07;5.13;3.2;0.14;89.17
0.88;0.0;0.72;4.22;2.65;0.11;91.41
1.07;0.0;0.73;5.53;2.54;0.11;90.02
0.92;0.0;0.96;4.96;2.9;0.09;90.17
1.07;0.0;0.94;4.82;3.34;0.09;89.74
1.15;0.0;0.79;3.29;2.92;0.09;91.76
