frameID,mediaTime,attention,dominantEmotion,emotion_Angry,emotion_Disgust,emotion_Fear,emotion_Happy,emotion_Neutral,emotion_Sad,emotion_Surprise,arousal,valence,affects38_Afraid,affects38_Amused,affects38_Angry,affects38_Annoyed,affects38_Anxious,affects38_Apathetic,affects38_Astonished,affects38_Bored,affects38_Calm,affects38_Conceited,affects38_Contemplative,affects38_Content,affects38_Convinced,affects38_Delighted,affects38_Depressed,affects38_Determined,affects38_Disappointed,affects38_Discontented,affects38_Distressed,affects38_Embarrassed,affects38_Enraged,affects38_Excited,affects38_Feel Well,affects38_Frustrated,affects38_Happy,affects38_Hopeful,affects38_Impressed,affects38_Melancholic,affects38_Peaceful,affects38_Pensive,affects38_Pleased,affects38_Relaxed,affects38_Sad,affects38_Satisfied,affects38_Sleepy,affects38_Tired,affects38_Uncomfortable,affects38_Worried,affects98_Adventurous,affects98_Afraid,affects98_Alarmed,affects98_Ambitious,affects98_Amorous,affects98_Amused,affects98_Angry,affects98_Annoyed,affects98_Anxious,affects98_Apathetic,affects98_Aroused,affects98_Ashamed,affects98_Astonished,affects98_At Ease,affects98_Attentive,affects98_Bellicose,affects98_Bitter,affects98_Bored,affects98_Calm,affects98_Compassionate,affects98_Conceited,affects98_Confident,affects98_Conscientious,affects98_Contemplative,affects98_Contemptuous,affects98_Content,affects98_Convinced,affects98_Courageous,affects98_Defient,affects98_Dejected,affects98_Delighted,affects98_Depressed,affects98_Desperate,affects98_Despondent,affects98_Determined,affects98_Disappointed,affects98_Discontented,affects98_Disgusted,affects98_Dissatisfied,affects98_Distressed,affects98_Distrustful,affects98_Doubtful,affects98_Droopy,affects98_Embarrassed,affects98_Enraged,affects98_Enthusiastic,affects98_Envious,affects98_Excited,affects98_Expectant,affects98_Feel Guilt,affects98_Feel Well,affects98_Feeling Superior,affects98_Friendly,affects98_Frustrated,affects98_Glad,affects98_Gloomy,affects98_Happy,affects98_Hateful,affects98_Hesitant,affects98_Hopeful,affects98_Hostile,affects98_Impatient,affects98_Impressed,affects98_Indignant,affects98_Insulted,affects98_Interested,affects98_Jealous,affects98_Joyous,affects98_Languid,affects98_Light Hearted,affects98_Loathing,affects98_Longing,affects98_Lusting,affects98_Melancholic,affects98_Miserable,affects98_Passionate,affects98_Peaceful,affects98_Pensive,affects98_Pleased,affects98_Polite,affects98_Relaxed,affects98_Reverent,affects98_Sad,affects98_Satisfied,affects98_Selfconfident,affects98_Serene,affects98_Serious,affects98_Sleepy,affects98_Solemn,affects98_Startled,affects98_Suspicious,affects98_Taken Aback,affects98_Tense,affects98_Tired,affects98_Triumphant,affects98_Uncomfortable,affects98_Wavering,affects98_Worried,quadrant,positivity
79,3.439,0.56,Angry,0.46,0.03,0.03,0.09,0.15,0.18,0.06,-0.38,-0.16,0,0.15,0,0,0.5,0.94,0,0.8,0.07,0,0.39,0,0,0,0.58,0,0.47,0.24,0,0.93,0,0,0,0.21,0,0.38,0.6,0.91,0.32,0.92,0,0.16,0.57,0.07,0.6,0.61,0.74,0.99,0,0,0,0,0,0.15,0,0,0.5,0.94,0,0.91,0,0.07,0.58,0,0.18,0.8,0.07,0.41,0,0.51,0.6,0.39,0,0,0,0,0,0.65,0,0.58,0.58,0.83,0,0.47,0.24,0,0.76,0,0.67,0.65,0.69,0.93,0,0.07,0,0,0.57,0.94,0,0,0.1,0.21,0,0.49,0,0,0.86,0.38,0,0.53,0.6,0.29,0.33,0.17,0.11,0,0.98,0.21,0,0.85,0,0.91,0.35,0.5,0.32,0.92,0,0.64,0.16,0.52,0.57,0.07,0,0,0.78,0.6,0.05,0.26,0.56,0.92,0,0.61,0,0.74,0.74,0.99,Low Control,0.24
80,3.487,0.02,Angry,0.41,0.04,0.05,0.09,0.1,0.21,0.1,-0.54,-0.27,0,0,0,0,0.72,0.83,0,0.93,0,0,0.25,0,0,0,0.71,0,0.46,0.09,0,0.99,0,0,0,0.03,0,0.15,0.34,0.93,0.26,0.91,0,0.02,0.68,0,0.71,0.73,0.81,0.92,0,0,0,0,0,0,0,0,0.72,0.83,0,0.97,0,0,0.43,0,0.09,0.93,0,0.43,0,0.27,0.58,0.25,0,0,0,0,0,0.84,0,0.71,0.72,0.9,0,0.46,0.09,0,0.76,0,0.56,0.82,0.85,0.99,0,0,0,0,0.29,0.97,0,0,0,0.03,0,0.64,0,0,0.96,0.15,0,0.26,0.34,0,0.24,0,0,0,1,0,0,0.75,0,0.93,0.4,0.2,0.26,0.91,0,0.57,0.02,0.58,0.68,0,0,0,0.74,0.71,0,0.26,0.36,0.89,0,0.73,0,0.81,0.89,0.92,Low Control,0.1
81,3.519,0.49,Angry,0.32,0.02,0.05,0.1,0.15,0.2,0.16,-0.4,-0.26,0,0,0,0,0.62,0.92,0,0.84,0,0,0.25,0,0,0,0.69,0,0.56,0.29,0,0.96,0,0,0,0.25,0,0.22,0.47,0.89,0.2,0.88,0,0,0.68,0,0.58,0.6,0.83,0.96,0,0,0,0,0,0,0,0,0.62,0.92,0,0.96,0,0,0.46,0,0.26,0.84,0,0.33,0,0.37,0.52,0.25,0,0,0,0,0,0.73,0,0.69,0.69,0.9,0,0.56,0.29,0.03,0.83,0,0.7,0.69,0.73,0.96,0,0,0,0,0.45,0.98,0,0,0,0.25,0,0.62,0,0,0.89,0.22,0,0.47,0.47,0.25,0.4,0,0.04,0,0.99,0.06,0.01,0.77,0,0.89,0.47,0.38,0.2,0.88,0,0.54,0,0.46,0.68,0,0,0,0.71,0.58,0,0.37,0.56,0.95,0,0.6,0,0.83,0.82,0.96,Low Control,0.15
82,3.567,0.71,Angry,0.36,0.02,0.04,0.16,0.17,0.15,0.1,-0.33,-0.17,0,0.2,0,0,0.47,0.96,0,0.76,0.02,0,0.35,0,0.07,0,0.58,0,0.52,0.32,0,0.91,0,0,0,0.3,0,0.37,0.62,0.87,0.26,0.89,0,0.11,0.58,0.02,0.52,0.54,0.75,0.99,0,0,0,0,0,0.2,0,0,0.47,0.96,0,0.9,0,0.02,0.56,0,0.26,0.76,0.02,0.34,0,0.52,0.54,0.35,0,0,0.07,0,0,0.6,0,0.58,0.58,0.83,0,0.52,0.32,0.08,0.79,0,0.73,0.59,0.63,0.91,0,0.13,0,0,0.61,0.94,0,0,0.06,0.3,0,0.5,0,0,0.82,0.37,0,0.6,0.62,0.37,0.4,0.19,0.2,0,0.97,0.27,0.03,0.83,0,0.87,0.39,0.55,0.26,0.89,0,0.59,0.11,0.45,0.58,0.02,0,0,0.74,0.52,0.02,0.31,0.63,0.93,0,0.54,0,0.75,0.71,0.99,Low Control,0.24
83,3.599,1,Angry,0.3,0.02,0.05,0.14,0.12,0.22,0.15,-0.06,-0.23,0.24,0.33,0.26,0.44,0.2,0.99,0,0.46,0,0.32,0.05,0,0.34,0,0.5,0,0.67,0.65,0.38,0.71,0.39,0,0,0.66,0,0.22,0.62,0.61,0,0.65,0,0,0.54,0,0.08,0.09,0.72,0.91,0,0.24,0.07,0.07,0,0.33,0.26,0.44,0.2,0.99,0,0.76,0,0,0.34,0,0.57,0.46,0,0,0.32,0.44,0.17,0.05,0.36,0,0.34,0,0.24,0.28,0,0.5,0.48,0.75,0,0.67,0.65,0.5,0.85,0.38,0.92,0.19,0.25,0.71,0.39,0.32,0.22,0,0.68,0.83,0,0.31,0,0.66,0,0.43,0,0.05,0.55,0.22,0.09,0.84,0.62,0.73,0.67,0.22,0.59,0,0.81,0.46,0.43,0.66,0,0.61,0.5,0.66,0,0.65,0,0.28,0,0,0.54,0,0,0,0.44,0.08,0,0.51,0.89,0.94,0.13,0.09,0,0.72,0.49,0.91,Low Control,0.26
84,3.648,1,Angry,0.49,0.02,0.06,0.1,0.09,0.18,0.05,0.19,-0.17,0.58,0.48,0.63,0.71,0,0.9,0.16,0.02,0,0.65,0,0,0.59,0,0.17,0.16,0.56,0.73,0.57,0.37,0.72,0,0,0.78,0,0.13,0.62,0.26,0,0.35,0,0,0.24,0,0,0,0.45,0.72,0.02,0.58,0.5,0.43,0,0.48,0.63,0.71,0,0.9,0.17,0.46,0.16,0,0.15,0.4,0.6,0.02,0,0,0.65,0.38,0,0,0.62,0,0.59,0,0.53,0,0,0.17,0.13,0.46,0.16,0.56,0.73,0.66,0.69,0.57,0.9,0,0,0.37,0.72,0.53,0.59,0,0.74,0.57,0,0.62,0,0.78,0,0.09,0,0.4,0.14,0.13,0.5,0.97,0.62,0.92,0.68,0.3,0.85,0,0.52,0.64,0.55,0.46,0.41,0.26,0.33,0.75,0,0.35,0,0,0,0,0.24,0,0,0,0.13,0,0,0.42,0.97,0.77,0.54,0,0,0.45,0.07,0.72,Neutral,0.39
85,3.728,0.91,Angry,0.32,0.02,0.05,0.09,0.2,0.23,0.09,-0.24,-0.26,0,0.14,0,0.15,0.47,0.98,0,0.7,0,0,0.15,0,0.08,0,0.65,0,0.67,0.51,0.16,0.88,0.06,0,0,0.49,0,0.22,0.54,0.78,0.04,0.79,0,0,0.67,0,0.36,0.38,0.82,0.96,0,0,0,0,0,0.14,0,0.15,0.47,0.98,0,0.9,0,0,0.4,0,0.46,0.7,0,0.13,0,0.4,0.36,0.15,0.09,0,0.08,0,0,0.56,0,0.65,0.65,0.87,0,0.67,0.51,0.3,0.88,0.16,0.84,0.49,0.54,0.88,0.06,0.1,0,0,0.57,0.95,0,0.01,0,0.49,0,0.59,0,0,0.76,0.22,0,0.67,0.54,0.5,0.58,0.09,0.32,0,0.93,0.25,0.26,0.73,0,0.78,0.54,0.52,0.04,0.79,0,0.42,0,0.25,0.67,0,0,0,0.59,0.36,0,0.49,0.74,0.98,0,0.38,0,0.82,0.71,0.96,Low Control,0.18
86,3.759,1,Angry,0.3,0.03,0.04,0.17,0.25,0.18,0.04,-0.19,-0.19,0,0.31,0.04,0.22,0.33,1,0,0.61,0,0.16,0.24,0,0.25,0,0.54,0,0.6,0.5,0.17,0.82,0.18,0,0,0.49,0,0.34,0.65,0.76,0.1,0.79,0,0,0.55,0,0.31,0.33,0.74,0.97,0,0,0,0,0,0.31,0.04,0.22,0.33,1,0,0.84,0,0,0.48,0,0.42,0.61,0,0.14,0.16,0.52,0.38,0.24,0.13,0,0.25,0,0,0.44,0,0.54,0.52,0.79,0,0.6,0.5,0.31,0.83,0.17,0.84,0.4,0.45,0.82,0.18,0.27,0,0,0.68,0.9,0,0.19,0,0.49,0,0.46,0,0,0.69,0.34,0,0.75,0.65,0.58,0.54,0.25,0.43,0,0.9,0.41,0.24,0.78,0,0.76,0.44,0.64,0.1,0.79,0,0.47,0,0.24,0.55,0,0,0,0.61,0.31,0,0.41,0.78,0.95,0,0.33,0,0.74,0.6,0.97,Neutral,0.27
87,3.807,1,Angry,0.43,0.03,0.06,0.08,0.14,0.22,0.04,0.07,-0.17,0.42,0.47,0.47,0.57,0,0.96,0,0.24,0,0.53,0,0,0.52,0,0.31,0.14,0.59,0.68,0.46,0.55,0.57,0,0,0.71,0,0.25,0.67,0.46,0,0.53,0,0,0.36,0,0,0,0.57,0.84,0,0.42,0.31,0.31,0,0.47,0.47,0.57,0,0.96,0,0.6,0,0,0.31,0.2,0.56,0.24,0,0,0.53,0.47,0.03,0,0.48,0,0.52,0,0.38,0.02,0,0.31,0.28,0.59,0.14,0.59,0.68,0.57,0.76,0.46,0.91,0,0,0.55,0.57,0.49,0.42,0,0.76,0.7,0,0.52,0,0.71,0,0.23,0,0.21,0.35,0.25,0.31,0.93,0.67,0.84,0.65,0.33,0.75,0,0.68,0.61,0.47,0.6,0.24,0.46,0.38,0.76,0,0.53,0,0.19,0,0,0.36,0,0,0,0.32,0,0,0.43,0.94,0.85,0.36,0,0,0.57,0.27,0.84,Neutral,0.36
88,3.839,1,Angry,0.53,0.02,0.05,0.05,0.11,0.2,0.05,0.13,-0.28,0.55,0.31,0.54,0.69,0,0.93,0,0.15,0,0.51,0,0,0.42,0,0.37,0,0.7,0.81,0.63,0.48,0.64,0,0,0.83,0,0.01,0.51,0.32,0,0.39,0,0,0.43,0,0,0,0.61,0.75,0,0.55,0.38,0.24,0,0.31,0.54,0.69,0,0.93,0,0.58,0,0,0.08,0.28,0.71,0.15,0,0,0.51,0.27,0,0,0.63,0,0.42,0,0.54,0,0,0.37,0.33,0.6,0,0.7,0.81,0.72,0.81,0.63,0.96,0,0,0.48,0.64,0.36,0.52,0,0.64,0.67,0,0.46,0,0.83,0,0.3,0,0.39,0.26,0.01,0.42,0.92,0.51,0.89,0.78,0.13,0.78,0,0.6,0.49,0.64,0.44,0.23,0.32,0.51,0.64,0,0.39,0,0,0,0,0.43,0,0,0,0.13,0,0,0.58,0.98,0.85,0.41,0,0,0.61,0.24,0.75,Obstructive,0.27
89,3.887,1,Angry,0.49,0.02,0.05,0.08,0.13,0.19,0.05,-0.11,-0.29,0.17,0.2,0.15,0.38,0.33,0.99,0,0.54,0,0.19,0.01,0,0.21,0,0.6,0,0.73,0.66,0.37,0.77,0.29,0,0,0.65,0,0.15,0.54,0.64,0,0.67,0,0,0.63,0,0.14,0.16,0.79,0.91,0,0.17,0,0,0,0.2,0.15,0.38,0.33,0.99,0,0.83,0,0,0.29,0,0.6,0.54,0,0,0.19,0.36,0.17,0.01,0.32,0,0.21,0,0.2,0.39,0,0.6,0.59,0.82,0,0.73,0.66,0.49,0.9,0.37,0.92,0.28,0.35,0.77,0.29,0.2,0.13,0,0.6,0.89,0,0.18,0,0.65,0,0.54,0,0,0.62,0.15,0,0.78,0.54,0.67,0.7,0.1,0.51,0,0.85,0.34,0.44,0.64,0,0.64,0.58,0.57,0,0.67,0,0.27,0,0.03,0.63,0,0,0,0.45,0.14,0,0.58,0.86,0.97,0,0.16,0,0.79,0.59,0.91,Low Control,0.2
90,3.92,1,Angry,0.47,0.02,0.06,0.08,0.14,0.17,0.06,-0.09,-0.17,0.17,0.4,0.22,0.36,0.18,1,0,0.48,0,0.33,0.17,0,0.38,0,0.45,0.05,0.6,0.57,0.28,0.73,0.35,0,0,0.58,0,0.33,0.69,0.66,0,0.71,0,0,0.48,0,0.15,0.17,0.67,0.93,0,0.17,0.03,0.11,0,0.4,0.22,0.36,0.18,1,0,0.76,0,0,0.44,0,0.48,0.48,0,0.01,0.33,0.53,0.27,0.17,0.28,0,0.38,0,0.15,0.29,0,0.45,0.43,0.72,0.05,0.6,0.57,0.41,0.81,0.28,0.87,0.23,0.29,0.73,0.35,0.39,0.16,0,0.74,0.83,0,0.34,0,0.58,0,0.37,0,0,0.57,0.33,0.03,0.84,0.69,0.69,0.59,0.32,0.57,0,0.83,0.51,0.33,0.73,0,0.66,0.42,0.71,0,0.71,0,0.38,0,0.09,0.48,0,0,0,0.52,0.15,0,0.42,0.86,0.92,0.1,0.17,0,0.67,0.48,0.93,Neutral,0.31
91,3.967,0.84,Angry,0.4,0.03,0.05,0.05,0.16,0.19,0.13,-0.28,-0.27,0,0.1,0,0.09,0.51,0.97,0,0.73,0,0,0.17,0,0.03,0,0.67,0,0.65,0.47,0.1,0.9,0,0,0,0.44,0,0.21,0.53,0.8,0.07,0.82,0,0,0.68,0,0.41,0.43,0.83,0.96,0,0,0,0,0,0.1,0,0.09,0.51,0.97,0,0.92,0,0,0.41,0,0.42,0.73,0,0.17,0,0.39,0.4,0.17,0.03,0,0.03,0,0,0.6,0,0.67,0.67,0.88,0,0.65,0.47,0.25,0.88,0.1,0.81,0.54,0.59,0.9,0,0.05,0,0,0.54,0.96,0,0,0,0.44,0,0.6,0,0,0.79,0.21,0,0.63,0.53,0.45,0.55,0.07,0.26,0,0.95,0.21,0.21,0.74,0,0.8,0.54,0.49,0.07,0.82,0,0.45,0,0.3,0.68,0,0,0,0.62,0.41,0,0.48,0.71,0.98,0,0.43,0,0.83,0.74,0.96,Low Control,0.17
92,4,0.62,Angry,0.47,0.03,0.05,0.06,0.12,0.17,0.09,-0.36,-0.27,0,0,0,0,0.6,0.94,0,0.81,0,0,0.2,0,0,0,0.7,0,0.61,0.36,0,0.95,0,0,0,0.33,0,0.2,0.47,0.86,0.14,0.86,0,0,0.7,0,0.52,0.54,0.84,0.96,0,0,0,0,0,0,0,0,0.6,0.94,0,0.95,0,0,0.42,0,0.33,0.81,0,0.26,0,0.36,0.47,0.2,0,0,0,0,0,0.7,0,0.7,0.7,0.91,0,0.61,0.36,0.11,0.86,0,0.75,0.64,0.69,0.95,0,0,0,0,0.47,0.98,0,0,0,0.33,0,0.63,0,0,0.86,0.2,0,0.52,0.47,0.32,0.46,0,0.11,0,0.98,0.09,0.09,0.75,0,0.86,0.51,0.4,0.14,0.86,0,0.5,0,0.4,0.7,0,0,0,0.67,0.52,0,0.43,0.61,0.96,0,0.54,0,0.84,0.81,0.96,Low Control,0.14
93,4.048,0.89,Angry,0.49,0.04,0.03,0.1,0.15,0.14,0.05,-0.26,-0.28,0,0.1,0,0.13,0.51,0.98,0,0.71,0,0,0.13,0,0.03,0,0.68,0,0.68,0.5,0.15,0.89,0.03,0,0,0.48,0,0.18,0.51,0.78,0.02,0.79,0,0,0.69,0,0.37,0.4,0.84,0.95,0,0,0,0,0,0.1,0,0.13,0.51,0.98,0,0.92,0,0,0.38,0,0.46,0.71,0,0.12,0,0.37,0.35,0.13,0.07,0,0.03,0,0,0.59,0,0.68,0.67,0.89,0,0.68,0.5,0.29,0.89,0.15,0.84,0.51,0.56,0.89,0.03,0.05,0,0,0.54,0.96,0,0,0,0.48,0,0.61,0,0,0.78,0.18,0,0.64,0.51,0.48,0.58,0.05,0.29,0,0.94,0.21,0.26,0.72,0,0.78,0.56,0.49,0.02,0.79,0,0.41,0,0.25,0.69,0,0,0,0.59,0.37,0,0.51,0.73,0.98,0,0.4,0,0.84,0.73,0.95,Low Control,0.16
94,4.08,0.72,Angry,0.49,0.04,0.03,0.1,0.16,0.15,0.04,-0.33,-0.29,0,0.02,0,0,0.58,0.95,0,0.78,0,0,0.16,0,0,0,0.71,0,0.65,0.42,0.03,0.93,0,0,0,0.39,0,0.18,0.47,0.83,0.08,0.83,0,0,0.71,0,0.47,0.49,0.85,0.96,0,0,0,0,0,0.02,0,0,0.58,0.95,0,0.95,0,0,0.39,0,0.39,0.78,0,0.2,0,0.35,0.42,0.16,0,0,0,0,0,0.67,0,0.71,0.71,0.91,0,0.65,0.42,0.19,0.88,0.03,0.78,0.6,0.65,0.93,0,0,0,0,0.48,0.98,0,0,0,0.39,0,0.64,0,0,0.84,0.18,0,0.56,0.47,0.38,0.52,0,0.17,0,0.97,0.12,0.16,0.73,0,0.83,0.55,0.42,0.08,0.83,0,0.46,0,0.34,0.71,0,0,0,0.63,0.47,0,0.47,0.65,0.98,0,0.49,0,0.85,0.79,0.96,Low Control,0.14
95,4.128,1,Angry,0.46,0.02,0.05,0.1,0.14,0.19,0.04,0.12,-0.1,0.46,0.57,0.56,0.6,0,0.92,0.15,0.11,0,0.64,0.02,0,0.64,0,0.15,0.28,0.48,0.63,0.44,0.44,0.64,0.01,0,0.68,0,0.3,0.72,0.38,0,0.47,0,0,0.2,0,0,0,0.44,0.79,0.02,0.46,0.41,0.46,0.04,0.57,0.56,0.6,0,0.92,0.15,0.49,0.15,0,0.32,0.3,0.49,0.11,0,0,0.64,0.53,0,0.02,0.49,0,0.64,0,0.38,0,0,0.15,0.12,0.47,0.28,0.48,0.63,0.54,0.66,0.44,0.86,0,0,0.44,0.64,0.6,0.49,0.01,0.82,0.6,0,0.64,0,0.68,0,0.06,0,0.24,0.22,0.3,0.38,0.97,0.72,0.87,0.58,0.43,0.81,0,0.59,0.7,0.41,0.59,0.37,0.38,0.24,0.83,0,0.47,0,0.17,0,0,0.2,0,0,0,0.28,0,0,0.32,0.93,0.78,0.47,0,0,0.44,0.11,0.79,Neutral,0.44
96,4.16,1,Angry,0.46,0.02,0.04,0.09,0.15,0.2,0.04,0.1,-0.07,0.41,0.6,0.52,0.55,0,0.93,0.14,0.13,0,0.63,0.08,0,0.65,0.03,0.14,0.32,0.45,0.59,0.38,0.46,0.61,0.02,0.01,0.64,0.05,0.36,0.76,0.42,0,0.51,0.05,0,0.19,0,0,0,0.43,0.81,0.01,0.41,0.38,0.46,0.1,0.6,0.52,0.55,0,0.93,0.13,0.5,0.14,0,0.38,0.26,0.44,0.13,0,0,0.63,0.57,0.05,0.08,0.44,0,0.65,0,0.33,0,0.03,0.14,0.11,0.47,0.32,0.45,0.59,0.49,0.65,0.38,0.84,0,0,0.46,0.61,0.62,0.44,0.02,0.84,0.61,0.01,0.64,0,0.64,0,0.05,0.05,0.18,0.25,0.36,0.33,0.96,0.76,0.84,0.54,0.47,0.79,0,0.61,0.72,0.36,0.63,0.35,0.42,0.21,0.85,0,0.51,0.05,0.23,0,0,0.19,0,0,0,0.34,0,0,0.28,0.91,0.78,0.44,0,0,0.43,0.13,0.81,Neutral,0.46
97,4.24,0.89,Angry,0.48,0.02,0.04,0.1,0.17,0.16,0.03,-0.25,-0.29,0,0.08,0,0.14,0.51,0.98,0,0.71,0,0,0.11,0,0.02,0,0.69,0,0.69,0.52,0.16,0.89,0.04,0,0,0.49,0,0.16,0.5,0.77,0,0.78,0,0,0.7,0,0.36,0.38,0.85,0.95,0,0,0,0,0,0.08,0,0.14,0.51,0.98,0,0.92,0,0,0.36,0,0.48,0.71,0,0.1,0,0.35,0.34,0.11,0.09,0,0.02,0,0,0.59,0,0.69,0.68,0.89,0,0.69,0.52,0.31,0.9,0.16,0.84,0.5,0.56,0.89,0.04,0.04,0,0,0.52,0.96,0,0,0,0.49,0,0.63,0,0,0.77,0.16,0,0.64,0.5,0.49,0.6,0.03,0.29,0,0.94,0.19,0.28,0.7,0,0.77,0.58,0.48,0,0.78,0,0.39,0,0.24,0.7,0,0,0,0.57,0.36,0,0.53,0.74,0.99,0,0.38,0,0.85,0.73,0.95,Low Control,0.15
98,4.288,0.82,Angry,0.5,0.02,0.03,0.1,0.15,0.16,0.03,-0.28,-0.3,0,0.05,0,0.09,0.55,0.97,0,0.74,0,0,0.12,0,0,0,0.71,0,0.68,0.48,0.12,0.91,0,0,0,0.45,0,0.16,0.48,0.79,0.03,0.8,0,0,0.71,0,0.4,0.42,0.85,0.95,0,0,0,0,0,0.05,0,0.09,0.55,0.97,0,0.93,0,0,0.37,0,0.45,0.74,0,0.14,0,0.34,0.36,0.12,0.03,0,0,0,0,0.62,0,0.71,0.7,0.9,0,0.68,0.48,0.26,0.9,0.12,0.82,0.54,0.59,0.91,0,0,0,0,0.5,0.97,0,0,0,0.45,0,0.64,0,0,0.8,0.16,0,0.6,0.48,0.44,0.57,0.01,0.24,0,0.95,0.16,0.24,0.71,0,0.79,0.58,0.45,0.03,0.8,0,0.41,0,0.28,0.71,0,0,0,0.59,0.4,0,0.51,0.7,0.98,0,0.42,0,0.85,0.76,0.95,Low Control,0.14
99,4.32,0.73,Angry,0.39,0.02,0.04,0.14,0.12,0.24,0.05,-0.32,-0.18,0,0.19,0,0,0.47,0.96,0,0.76,0,0,0.33,0,0.07,0,0.59,0,0.54,0.34,0,0.91,0,0,0,0.32,0,0.35,0.61,0.86,0.24,0.88,0,0.09,0.59,0,0.51,0.53,0.76,0.99,0,0,0,0,0,0.19,0,0,0.47,0.96,0,0.9,0,0,0.54,0,0.28,0.76,0,0.32,0,0.5,0.53,0.33,0,0,0.07,0,0,0.6,0,0.59,0.59,0.84,0,0.54,0.34,0.11,0.8,0,0.74,0.58,0.62,0.91,0,0.12,0,0,0.6,0.94,0,0,0.04,0.32,0,0.51,0,0,0.82,0.35,0,0.61,0.61,0.39,0.42,0.18,0.21,0,0.97,0.26,0.06,0.82,0,0.86,0.41,0.54,0.24,0.88,0,0.58,0.09,0.43,0.59,0,0,0,0.72,0.51,0,0.34,0.64,0.94,0,0.53,0,0.76,0.72,0.99,Low Control,0.24
100,4.368,0.62,Angry,0.58,0.03,0.02,0.1,0.1,0.13,0.04,-0.36,-0.28,0,0,0,0,0.6,0.94,0,0.81,0,0,0.2,0,0,0,0.7,0,0.61,0.36,0,0.95,0,0,0,0.33,0,0.19,0.47,0.86,0.14,0.86,0,0,0.7,0,0.52,0.54,0.84,0.96,0,0,0,0,0,0,0,0,0.6,0.94,0,0.95,0,0,0.42,0,0.34,0.81,0,0.26,0,0.36,0.46,0.2,0,0,0,0,0,0.7,0,0.7,0.71,0.91,0,0.61,0.36,0.12,0.86,0,0.75,0.64,0.69,0.95,0,0,0,0,0.47,0.98,0,0,0,0.33,0,0.64,0,0,0.86,0.19,0,0.52,0.47,0.32,0.47,0,0.11,0,0.98,0.09,0.1,0.75,0,0.86,0.52,0.4,0.14,0.86,0,0.5,0,0.4,0.7,0,0,0,0.67,0.52,0,0.43,0.61,0.96,0,0.54,0,0.84,0.81,0.96,Low Control,0.14
101,4.4,0,Angry,0.3,0.05,0.03,0.05,0.16,0.28,0.12,-0.57,-0.2,0,0,0,0,0.66,0.81,0,0.93,0.08,0,0.38,0,0,0,0.61,0,0.35,0,0,0.98,0,0,0,0,0,0.26,0.41,0.97,0.39,0.95,0,0.17,0.58,0.06,0.77,0.79,0.73,0.93,0,0,0,0,0,0,0,0,0.66,0.81,0,0.94,0,0.05,0.53,0,0,0.93,0.08,0.54,0,0.37,0.68,0.38,0,0,0,0,0,0.82,0,0.61,0.63,0.84,0,0.35,0,0,0.68,0,0.48,0.84,0.86,0.98,0,0,0,0,0.34,0.94,0,0,0.09,0,0,0.53,0,0,0.96,0.26,0,0.24,0.41,0,0.12,0,0,0,0.99,0,0,0.81,0,0.97,0.27,0.25,0.39,0.95,0,0.67,0.17,0.67,0.58,0.06,0,0,0.82,0.77,0,0.12,0.3,0.84,0,0.79,0,0.73,0.84,0.93,Low Control,0.16
102,4.448,0.53,Angry,0.52,0.03,0.04,0.05,0.12,0.15,0.08,-0.39,-0.28,0,0,0,0,0.63,0.92,0,0.84,0,0,0.2,0,0,0,0.72,0,0.6,0.33,0,0.96,0,0,0,0.29,0,0.18,0.44,0.87,0.15,0.86,0,0,0.71,0,0.55,0.57,0.85,0.96,0,0,0,0,0,0,0,0,0.63,0.92,0,0.96,0,0,0.41,0,0.31,0.84,0,0.28,0,0.34,0.48,0.2,0,0,0,0,0,0.73,0,0.72,0.72,0.92,0,0.6,0.33,0.07,0.85,0,0.72,0.68,0.72,0.96,0,0,0,0,0.43,0.98,0,0,0,0.29,0,0.65,0,0,0.88,0.18,0,0.48,0.44,0.27,0.44,0,0.05,0,0.99,0.04,0.06,0.75,0,0.87,0.51,0.37,0.15,0.86,0,0.5,0,0.42,0.71,0,0,0,0.68,0.55,0,0.42,0.57,0.96,0,0.57,0,0.85,0.83,0.96,Low Control,0.13
103,4.48,1,Angry,0.43,0.02,0.04,0.1,0.11,0.24,0.07,-0.1,-0.05,0.07,0.55,0.2,0.27,0.06,0.98,0,0.45,0.03,0.37,0.35,0.03,0.49,0,0.3,0.24,0.44,0.43,0.13,0.69,0.31,0,0.07,0.46,0.02,0.51,0.8,0.69,0.17,0.76,0.13,0.11,0.32,0.05,0.21,0.21,0.55,0.95,0,0.07,0.01,0.21,0.19,0.55,0.2,0.27,0.06,0.98,0,0.69,0,0.07,0.59,0,0.31,0.45,0.03,0.15,0.37,0.67,0.39,0.35,0.15,0.03,0.49,0,0.01,0.22,0,0.3,0.28,0.63,0.24,0.44,0.43,0.27,0.7,0.13,0.78,0.22,0.26,0.69,0.31,0.52,0.1,0,0.83,0.77,0.07,0.42,0.1,0.46,0,0.2,0.02,0,0.54,0.51,0,0.84,0.8,0.65,0.43,0.49,0.56,0,0.81,0.62,0.16,0.82,0.02,0.69,0.23,0.81,0.17,0.76,0.13,0.51,0.11,0.19,0.32,0.05,0,0.05,0.62,0.21,0.13,0.23,0.8,0.86,0.09,0.21,0,0.55,0.39,0.95,Neutral,0.42
