angry;disgust;scared;happy;sad;surprised;neutral
12.27;0.95;28.89;4.34;2.0;5.78;45.77
10.63;1.24;23.36;5.33;1.81;4.66;52.96
12.07;1.07;20.27;7.14;1.71;5.56;52.18
13.26;1.02;24.92;5.59;2.05;5.15;48.01
19.67;1.68;28.14;5.25;2.6;5.79;36.86
18.09;1.14;29.16;5.17;2.4;4.96;39.08
13.97;1.45;27.05;7.0;2.17;6.2;42.16
21.36;1.33;30.23;2.92;2.06;6.31;35.78
20.62;0.77;28.03;5.12;2.08;6.13;37.24
11.32;0.52;24.3;8.07;2.16;7.61;46.02
11.06;0.64;22.44;9.83;2.07;7.43;46.54
14.27;0.47;24.46;6.98;2.11;5.59;46.12
15.18;0.5;24.98;6.29;2.13;6.37;44.55
11.1;0.56;22.59;8.09;2.27;4.9;50.5
14.31;0.49;29.3;7.71;2.09;5.51;40.58
11.8;0.5;21.31;9.96;2.33;4.49;49.61
12.73;0.54;24.13;8.88;2.38;5.2;46.15
11.19;0.42;29.61;6.11;2.43;5.85;44.39
17.48;0.78;31.73;3.19;2.65;4.63;39.54
13.21;0.59;26.55;7.97;2.44;5.38;43.86
11.99;0.66;32.67;6.91;2.59;8.85;36.34
10.38;0.39;23.33;7.8;1.97;8.67;47.46
14.92;0.31;35.17;8.91;2.54;6.82;31.33
17.14;0.88;29.47;6.42;2.21;6.3;37.59
15.96;0.67;28.42;5.32;2.33;6.8;40.5
16.47;0.63;31.23;2.27;2.39;5.75;41.25
10.4;0.34;22.73;14.09;2.39;5.4;44.65
12.25;0.62;23.05;11.79;2.18;5.98;44.14
9.52;0.38;20.35;11.9;2.06;8.3;47.5
12.21;0.68;24.46;9.55;1.96;6.34;44.8
13.66;0.7;27.5;6.65;1.9;6.87;42.72
8.11;0.57;19.85;13.85;2.14;6.99;48.5
10.3;0.39;20.99;9.81;1.91;8.62;47.97
11.94;0.61;26.06;8.16;1.86;6.91;44.46
19.94;1.15;30.71;4.51;2.07;4.59;37.04
10.22;1.12;23.04;10.43;1.77;6.63;46.78
12.87;0.95;25.85;8.27;1.87;8.78;41.4
13.51;1.75;28.31;7.59;1.77;6.61;40.46
13.2;1.44;25.81;6.18;1.75;6.68;44.94
11.9;1.07;27.33;7.39;2.09;6.44;43.79
15.44;1.1;26.2;6.97;1.94;6.41;41.95
17.66;0.71;21.85;10.36;2.2;4.78;42.45
12.96;0.35;19.52;7.34;1.85;6.96;51.03
12.07;0.52;22.38;8.57;2.32;5.71;48.43
15.82;0.6;24.15;7.21;1.92;5.2;45.09
23.59;0.8;27.17;3.83;1.92;5.18;37.5
14.27;0.73;21.69;8.29;2.07;5.89;47.06
18.49;0.63;30.95;3.25;1.61;6.83;38.24
17.16;0.73;25.68;8.86;1.69;6.82;39.07
9.99;0.41;17.79;10.91;1.88;4.96;54.06
12.21;0.9;22.54;6.75;1.71;7.22;48.67
8.84;0.59;19.65;4.89;1.76;5.66;58.62
11.97;0.47;22.23;5.37;1.62;6.19;52.15
10.17;0.73;22.28;5.55;1.82;6.1;53.33
8.52;0.31;16.99;5.69;1.49;6.72;60.28
13.23;0.56;22.54;5.69;1.55;7.02;49.41
14.74;0.85;21.58;6.35;1.94;5.04;49.5
13.95;0.71;21.58;6.84;1.88;5.18;49.86
13.65;1.33;24.53;5.74;1.87;5.25;47.64
12.62;0.99;20.71;10.27;1.94;6.35;47.11
14.45;0.92;18.96;6.21;1.63;6.11;51.71
14.02;0.73;18.94;5.94;1.45;5.5;53.44
10.83;1.22;23.98;3.94;1.94;5.19;52.91
11.07;1.41;22.9;3.06;1.94;5.19;54.45
14.95;1.02;19.63;7.01;1.56;5.07;50.77
14.66;0.69;20.89;7.66;1.77;4.41;49.93
14.23;0.57;18.88;8.33;1.79;5.09;51.11
15.92;0.48;20.17;5.0;1.62;5.38;51.43
14.88;1.28;23.42;4.14;1.91;5.69;48.68
13.28;0.7;21.02;3.18;1.77;5.67;54.38
13.11;0.81;19.2;5.96;1.72;5.88;53.33
15.06;0.61;19.84;5.3;1.55;5.27;52.36
15.46;0.78;18.4;8.59;1.75;5.29;49.74
18.31;0.81;22.66;4.49;1.6;5.55;46.58
14.86;0.72;19.19;8.61;1.93;6.86;47.82
17.03;0.78;22.72;6.26;1.83;4.8;46.58
15.04;0.92;22.43;6.32;1.84;6.21;47.23
17.24;0.63;25.08;5.03;1.87;6.23;43.91
16.64;0.79;21.03;6.76;1.76;5.83;47.2
13.82;0.76;19.09;6.8;1.51;6.51;51.51
18.06;0.65;20.0;3.92;1.6;4.62;51.16
17.62;1.28;26.1;4.84;1.99;4.49;43.68
16.97;1.24;21.73;6.39;1.77;5.73;46.18
13.05;1.14;22.79;7.13;2.65;3.44;49.81
18.29;2.93;25.41;5.08;2.75;2.08;43.46
12.1;1.0;20.92;6.62;2.0;3.41;53.95
10.26;1.62;18.89;12.76;2.47;4.1;49.91
18.11;1.06;19.06;8.29;2.12;3.09;48.27
9.72;0.4;15.47;10.94;1.57;5.34;56.56
9.13;0.38;19.34;16.46;1.74;6.37;46.59
14.83;0.68;16.62;14.67;1.84;4.5;46.87
13.56;1.08;20.1;11.99;1.64;6.53;45.09
11.54;0.64;17.28;10.97;1.54;7.84;50.19
11.82;0.59;15.97;15.71;1.81;5.34;48.75
15.62;0.51;16.31;7.97;2.08;3.97;53.55
15.91;0.39;15.61;7.56;1.95;4.18;54.4
15.65;0.54;18.57;12.73;1.78;4.65;46.07
17.18;0.52;20.36;8.12;1.86;4.73;47.23
16.6;0.49;18.61;7.68;1.89;5.05;49.69
15.83;0.62;19.97;8.22;1.72;5.73;47.92
16.49;0.46;20.54;7.92;1.72;3.48;49.39
15.41;0.75;21.13;6.81;1.77;4.98;49.14
18.73;0.74;21.81;8.79;1.84;4.55;43.54
20.55;0.66;22.53;6.96;1.92;3.0;44.39
15.37;0.88;18.25;10.63;1.83;4.69;48.36
19.89;0.87;22.48;6.37;1.65;5.8;42.93
18.37;1.92;26.0;9.26;1.7;6.01;36.73
14.06;0.58;18.86;12.22;1.66;6.59;46.03
18.38;0.84;22.44;13.06;1.79;4.94;38.55
20.85;0.82;21.86;7.99;1.74;5.18;41.57
19.49;0.83;21.67;8.76;1.78;5.64;41.83
14.77;0.9;17.23;7.73;1.75;5.13;52.49
15.53;1.01;18.75;6.89;1.98;5.39;50.44
13.03;0.54;17.44;9.39;1.92;5.95;51.73
15.61;1.18;20.72;6.12;1.89;5.13;49.35
11.3;0.99;15.53;10.76;2.2;6.66;52.57
10.7;0.4;13.4;7.93;2.33;4.85;60.38
10.16;0.45;15.63;9.91;2.64;4.45;56.77
10.66;0.54;13.45;9.29;2.54;4.34;59.19
15.77;0.71;16.9;8.74;2.38;3.67;51.83
12.47;1.37;17.82;8.89;2.73;3.35;53.37
15.1;1.93;23.9;6.04;2.48;3.71;46.83
13.32;1.19;19.45;5.13;1.94;3.84;55.12
16.72;1.11;19.0;4.19;1.67;3.4;53.92
13.93;1.48;21.05;6.73;2.15;5.19;49.47
13.97;1.86;21.23;7.1;2.07;4.42;49.34
10.8;1.63;20.19;7.28;1.82;3.6;54.69
9.9;0.74;24.24;9.07;2.05;4.91;49.08
12.8;0.81;20.79;6.4;2.02;3.84;53.33
11.36;0.76;21.73;5.8;1.8;4.63;53.91
12.96;0.82;23.03;5.57;2.14;3.67;51.81
15.97;2.13;23.05;3.81;2.25;3.66;49.13
18.33;2.27;26.95;3.25;2.78;3.17;43.25
17.94;2.22;27.99;4.01;2.92;2.82;42.09
17.03;2.52;28.45;3.11;3.06;3.48;42.34
13.06;1.85;21.67;5.68;2.46;3.09;52.19
17.2;1.99;28.32;2.17;2.98;3.51;43.84
12.28;2.01;25.59;4.56;2.89;4.72;47.95
15.66;2.93;28.49;3.85;2.75;3.58;42.75
17.99;1.46;22.95;4.49;2.33;3.02;47.75
11.74;1.3;21.64;9.33;2.09;3.62;50.27
15.5;1.56;28.15;3.67;2.83;4.35;43.93
16.33;2.35;24.4;6.24;2.47;3.78;44.43
12.34;1.72;21.27;6.76;1.66;4.54;51.71
20.5;2.76;24.41;4.51;2.18;4.41;41.24
10.32;1.17;16.79;11.38;1.7;5.0;53.63
8.93;0.66;19.82;11.17;3.38;2.81;53.23
7.99;0.47;17.15;15.1;2.8;2.94;53.55
12.3;0.88;17.51;9.23;2.07;2.73;55.28
10.32;0.58;19.74;14.09;2.26;3.42;49.59
6.35;0.63;15.47;12.59;2.66;3.44;58.86
5.98;0.63;16.85;10.48;2.77;3.48;59.81
4.63;0.53;13.18;11.48;2.63;2.76;64.79
6.52;0.8;17.35;13.2;3.05;2.68;56.39
10.93;1.91;21.07;6.48;3.75;2.17;53.69
9.9;1.41;23.15;3.65;4.85;2.37;54.68
15.49;1.09;26.88;6.36;3.86;1.83;44.49
10.72;0.8;20.39;8.15;3.77;2.64;53.53
11.44;1.66;22.16;8.99;2.3;2.76;50.69
15.63;1.82;26.77;4.14;2.62;3.85;45.18
17.14;2.06;31.04;4.05;2.19;3.71;39.81
16.05;2.33;24.69;7.44;2.21;2.87;44.4
15.28;2.91;27.21;5.49;2.55;4.22;42.34
18.05;0.74;41.5;2.75;4.62;3.22;29.12
15.85;2.4;33.28;2.72;4.32;3.01;38.43
18.29;2.68;32.38;2.39;4.1;2.36;37.81
18.43;2.12;24.76;3.76;3.31;3.54;44.09
11.43;1.62;26.85;8.96;2.96;2.39;45.79
15.8;2.98;26.1;4.51;3.69;2.98;43.94
10.42;3.65;25.52;8.29;3.89;2.86;45.36
9.39;1.89;27.7;9.28;3.13;2.57;46.05
10.6;4.47;24.04;8.34;3.57;3.14;45.83
10.78;2.78;30.26;3.38;3.45;3.27;46.08
8.99;1.64;24.2;7.44;2.4;2.63;52.69
12.36;1.41;26.53;6.99;2.18;3.52;47.0
10.02;2.2;25.62;7.29;2.71;2.69;49.46
5.62;0.57;12.69;18.35;2.32;3.66;56.78
13.7;2.35;24.41;3.88;4.6;2.15;48.91
13.34;1.58;23.29;2.89;5.04;2.63;51.24
14.25;1.39;20.04;8.65;2.57;2.75;50.35
15.71;1.13;21.32;6.48;2.66;2.62;50.08
15.96;1.3;26.17;6.25;2.43;2.88;45.01
15.79;1.15;23.37;8.88;2.79;2.32;45.7
13.99;0.93;20.45;9.18;2.3;3.71;49.44
16.88;1.02;21.48;8.21;2.36;3.06;47.0
21.56;1.26;23.36;3.98;2.71;2.53;44.6
17.16;0.98;25.17;3.73;2.66;3.41;46.89
19.66;1.03;26.67;3.61;2.62;2.91;43.5
27.19;1.73;26.08;2.16;2.05;2.98;37.81
15.63;0.7;19.77;7.9;1.89;4.5;49.61
19.74;0.76;19.16;4.14;1.66;3.97;50.57
25.29;2.0;17.88;2.26;1.59;3.12;47.87
20.67;1.06;18.88;6.28;1.29;5.27;46.55
20.89;1.9;15.82;4.87;1.04;7.18;48.3
23.75;1.61;18.84;5.56;1.25;7.01;41.99
16.43;0.43;17.08;4.26;1.16;8.69;51.96
23.39;0.6;18.7;5.84;1.3;6.04;44.13
16.98;0.82;17.45;4.52;1.89;5.45;52.89
31.65;3.8;21.35;4.64;3.52;2.95;32.09
18.07;2.28;23.8;21.46;7.14;1.47;25.78
20.41;2.07;14.57;8.8;10.54;1.26;42.35
20.41;3.13;19.36;8.9;6.73;1.59;39.88
22.03;1.44;25.39;6.69;6.37;2.28;35.79
28.48;2.62;18.68;3.33;3.79;1.94;41.16
22.59;1.15;15.0;3.12;4.34;2.22;51.57
24.57;2.06;13.59;4.16;3.94;3.83;47.85
25.32;1.66;17.75;4.71;2.79;5.69;42.08
24.54;2.24;16.45;2.66;3.41;7.36;43.34
27.02;2.85;13.06;3.95;2.58;5.46;45.08
30.41;1.55;15.07;3.47;2.91;4.34;42.25
25.56;3.0;17.75;3.83;3.42;5.14;41.31
27.05;3.17;16.39;8.75;2.5;4.14;38.0
27.06;1.33;19.35;5.22;3.21;4.16;39.67
22.0;1.66;21.43;6.97;3.39;3.99;40.56
23.3;2.51;26.42;7.34;3.88;3.69;32.86
25.07;2.14;24.06;5.42;5.07;3.93;34.3
21.23;2.57;26.44;6.86;4.49;2.79;35.63
15.21;1.0;25.1;4.4;5.82;3.48;45.0
21.02;1.32;26.55;4.13;5.14;3.97;37.86
16.57;1.14;25.66;7.12;6.46;4.07;38.98
7.32;0.37;27.37;5.47;5.7;2.24;51.54
6.3;0.71;27.31;5.02;7.4;2.33;50.94
8.42;1.34;24.7;9.9;7.68;2.83;45.13
5.34;0.24;21.92;5.1;5.76;1.83;59.82
6.35;0.38;24.9;5.03;7.4;2.32;53.62
6.43;0.3;23.06;4.43;6.72;2.29;56.76
6.08;0.46;20.79;4.37;6.92;1.89;59.49
7.14;0.32;22.06;3.52;7.49;2.16;57.32
7.98;0.37;19.3;3.89;7.0;1.45;60.01
3.82;0.34;13.78;3.64;6.92;1.08;70.43
7.36;0.45;21.91;5.17;6.73;2.02;56.36
4.16;0.28;14.06;4.02;6.34;1.24;69.9
3.6;0.24;12.38;3.76;6.06;1.09;72.87
4.83;0.29;14.9;4.86;6.65;1.25;67.23
3.87;0.26;18.1;4.02;5.78;1.09;66.88
4.08;0.17;20.2;2.5;7.13;1.49;64.42
4.92;0.51;16.61;3.67;6.37;0.97;66.94
6.02;0.79;24.08;4.96;8.68;1.65;53.82
5.47;0.8;20.54;5.74;5.9;2.18;59.38
3.72;0.59;17.36;6.57;5.61;2.24;63.9
4.49;0.72;21.85;4.62;7.05;1.48;59.79
5.93;0.94;22.5;6.73;5.57;2.24;56.08
5.0;0.7;19.41;6.76;5.86;1.85;60.42
3.41;0.36;17.42;3.65;6.79;1.39;66.98
8.7;0.45;27.23;8.51;6.95;2.28;45.87
7.8;0.37;25.74;3.52;9.73;2.32;50.52
6.48;0.4;24.3;3.53;7.93;2.02;55.34
5.79;0.43;21.87;2.99;7.58;1.97;59.37
5.59;0.39;21.81;3.55;7.04;1.75;59.88
7.77;0.38;24.13;3.22;7.72;1.65;55.13
7.53;0.31;21.88;4.11;7.37;1.79;56.99
4.3;0.24;19.3;5.78;6.03;2.08;62.28
4.34;0.13;15.83;2.89;4.81;1.94;70.05
6.48;0.37;20.55;4.18;6.31;2.7;59.41
4.02;0.34;20.82;2.97;5.97;1.67;64.19
4.45;0.43;23.15;3.04;7.29;2.3;59.33
4.39;0.45;20.84;3.16;6.77;2.25;62.14
4.6;0.57;23.29;3.27;7.77;2.35;58.15
5.76;0.44;22.16;5.31;6.95;2.97;56.42
4.4;0.39;19.58;3.28;7.02;1.73;63.61
4.91;0.21;16.11;3.17;6.67;1.31;67.61
4.6;0.13;20.49;2.77;7.15;1.52;63.34
7.5;0.41;24.07;3.74;7.2;1.95;55.13
8.69;0.45;29.01;5.58;7.39;2.16;46.71
7.92;0.22;29.21;4.16;8.04;1.89;48.56
8.71;0.7;30.75;4.46;7.19;3.15;45.03
8.36;0.46;25.9;9.73;6.28;2.89;46.39
10.49;0.76;34.71;6.36;6.55;2.55;38.59
9.59;0.77;32.66;3.8;7.31;2.34;43.54
5.29;0.24;25.49;3.22;5.87;1.3;58.61
5.99;0.32;25.55;3.4;5.9;1.48;57.37
5.02;0.27;22.12;2.58;6.68;1.54;61.79
4.9;0.25;20.76;2.33;6.31;1.45;64.01
8.34;0.64;27.48;4.83;6.97;1.69;50.03
9.01;0.55;26.88;5.04;7.94;2.07;48.51
9.57;0.64;27.93;4.65;7.64;2.42;47.15
6.29;0.29;24.27;3.76;7.18;1.81;56.4
9.05;0.52;26.26;5.33;7.26;2.31;49.26
8.55;0.38;25.62;5.11;6.01;2.53;51.8
10.31;0.38;30.22;4.76;6.62;2.18;45.52
14.49;1.45;34.33;3.26;6.21;2.39;37.87
17.36;1.65;31.38;4.01;4.82;2.38;38.4
19.33;2.16;35.89;3.12;4.44;3.52;31.55
12.29;2.48;30.59;5.73;4.41;4.04;40.46
11.84;1.92;27.46;4.25;3.59;4.24;46.71
13.03;1.51;26.15;4.54;2.85;3.54;48.38
15.18;1.79;30.85;3.82;3.14;4.25;40.97
11.29;3.08;29.52;7.48;2.85;4.94;40.84
14.09;3.51;31.2;5.58;3.24;4.65;37.74
15.12;1.35;35.2;3.74;3.57;3.34;37.67
21.04;6.1;24.08;6.71;2.17;3.94;35.96
17.18;2.29;24.56;5.75;2.39;3.82;44.0
19.91;2.45;23.29;3.44;3.39;3.13;44.38
17.06;3.26;26.24;5.61;2.57;3.52;41.73
22.36;2.86;28.18;5.44;2.94;3.11;35.1
21.1;2.63;33.54;5.58;2.86;3.49;30.79
18.61;1.62;19.03;13.25;2.47;3.13;41.9
21.44;1.02;16.77;18.67;2.39;2.59;37.12
17.05;1.91;24.67;4.9;3.07;3.18;45.21
18.72;3.39;22.1;4.55;2.42;3.72;45.11
10.31;0.93;14.68;14.8;2.6;2.69;53.99
20.99;1.65;21.84;4.63;3.07;2.97;44.84
18.22;1.8;20.19;4.0;3.07;2.8;49.92
19.85;1.63;21.44;3.08;3.23;2.25;48.53
19.01;2.73;26.33;2.51;5.49;2.82;41.1
