angry;disgust;scared;happy;sad;surprised;neutral
8.78;0.47;15.11;0.06;15.78;0.35;59.45
15.96;0.43;23.17;0.06;20.69;0.53;39.17
7.0;0.27;16.14;0.13;13.63;0.39;62.45
9.96;0.78;28.09;0.1;17.62;0.44;43.01
11.09;0.5;18.22;0.06;20.01;0.32;49.79
8.06;0.35;22.32;0.12;13.57;0.43;55.15
8.08;0.32;19.23;0.1;13.88;0.67;57.74
8.75;0.43;16.92;0.11;14.96;0.39;58.43
10.0;1.0;20.95;0.13;17.55;0.53;49.85
9.81;0.82;20.97;0.19;19.73;0.51;47.96
10.47;0.6;20.46;0.11;18.85;0.65;48.86
10.08;0.41;21.55;0.13;15.79;0.29;51.75
8.42;0.93;17.28;0.12;14.59;0.76;57.89
9.24;1.09;17.68;0.09;16.34;0.61;54.95
11.99;0.47;24.63;0.08;23.87;0.27;38.69
9.92;0.75;22.83;0.06;21.13;0.54;44.77
10.67;0.95;24.76;0.08;18.34;0.61;44.59
7.57;0.91;19.92;0.16;14.96;0.72;55.76
11.9;0.4;15.13;0.47;21.95;0.23;49.91
13.55;0.45;8.87;0.62;37.31;0.1;39.09
7.37;0.37;12.87;0.3;23.69;0.17;55.22
8.32;0.3;18.57;0.15;21.45;0.25;50.95
11.48;0.39;25.81;0.07;28.45;0.22;33.58
6.52;0.36;17.4;0.23;14.5;0.38;60.61
9.72;0.6;25.3;0.14;25.65;0.48;38.12
13.62;0.35;25.75;0.08;25.53;0.3;34.38
7.97;0.82;20.08;0.15;15.31;0.48;55.18
16.67;0.97;26.32;0.12;22.65;0.42;32.86
11.06;0.41;27.64;0.09;21.56;0.4;38.84
8.82;0.43;28.27;0.11;21.68;0.34;40.35
14.18;1.27;24.49;0.08;21.06;0.34;38.59
7.31;0.72;20.11;0.17;13.83;0.87;57.0
7.1;0.59;16.03;0.14;13.97;0.5;61.67
7.46;0.56;23.92;0.13;16.67;0.94;50.32
8.11;0.59;23.95;0.17;17.68;0.47;49.03
9.81;0.26;16.94;0.08;19.81;0.22;52.87
12.06;0.35;15.78;0.09;27.59;0.23;43.9
9.43;0.65;18.98;0.12;14.88;0.41;55.53
9.56;0.52;21.68;0.19;16.62;0.42;51.01
8.73;0.58;17.45;0.17;15.54;0.25;57.29
10.81;0.96;20.43;0.12;22.15;0.21;45.31
6.82;0.2;20.08;0.13;15.69;0.58;56.5
8.11;0.63;19.36;0.17;16.87;0.61;54.26
8.14;1.02;13.86;0.2;15.01;0.34;61.42
8.82;0.64;23.75;0.12;17.43;0.25;49.0
9.85;1.07;21.18;0.14;21.03;0.74;46.01
8.58;0.39;21.05;0.25;15.75;0.71;53.26
9.99;1.38;19.41;0.11;18.24;0.7;50.17
8.02;0.44;20.94;0.13;15.17;1.07;54.25
7.43;0.76;19.7;0.16;15.47;0.75;55.73
7.74;0.57;24.29;0.19;12.99;0.67;53.55
8.56;0.66;18.36;0.15;17.65;0.49;54.13
12.9;0.52;12.13;0.7;33.4;0.12;40.24
15.04;0.76;8.81;0.34;31.94;0.15;42.96
10.33;0.21;13.79;0.17;25.9;0.23;49.38
11.59;0.51;17.85;0.11;24.18;0.38;45.38
7.39;0.4;22.23;0.14;18.29;0.72;50.83
10.63;0.58;19.3;0.13;20.46;0.4;48.51
9.28;0.55;24.57;0.22;16.81;0.69;47.88
8.94;0.45;20.91;0.17;18.39;0.56;50.59
11.96;0.37;12.79;0.77;34.16;0.14;39.82
11.49;0.6;14.9;0.64;26.2;0.23;45.94
12.03;0.59;21.93;0.18;18.28;0.25;46.75
8.45;0.31;18.89;0.09;25.22;0.31;46.73
